Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
1,0.524,0.709152,0.778716,0.524,1.048,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
2,1.048,0.707023,0.777504,1.048,2.096,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
3,1.572,0.707966,0.75903,1.572,3.144,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
4,2.096,0.709995,0.747418,2.096,4.192,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
5,2.62,0.707925,0.750361,2.62,5.24,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
6,3.144,0.707229,0.738709,3.144,6.288,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
7,3.668,0.709343,0.72875,3.668,7.336,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
8,4.192,0.709328,0.711763,4.192,8.384,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
9,4.716,0.70823,0.710392,4.716,9.432,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
10,5.24,0.708472,0.701785,5.24,10.48,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
11,5.764,0.707821,0.713879,5.764,11.528,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
12,6.288,0.707842,0.718099,6.288,12.576,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
13,6.812,0.708756,0.713139,6.812,13.624,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
14,7.336,0.708436,0.708929,7.336,14.672,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
15,7.86,0.70845,0.723272,7.86,15.72,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
16,8.384,0.707438,0.718902,8.384,16.768,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
17,8.908,0.708646,0.709023,8.908,17.816,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
18,9.432,0.708092,0.713684,9.432,18.864,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
19,9.956,0.709824,0.727375,9.956,19.912,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
20,10.48,0.707876,0.720046,10.48,20.96,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
21,11.004,0.709283,0.729277,11.004,22.008,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
22,11.528,0.710902,0.726281,11.528,23.056,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
23,12.052,0.708758,0.734607,12.052,24.104,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
24,12.576,0.707655,0.735288,12.576,25.152,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
25,13.1,0.708828,0.742202,13.1,26.2,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
26,13.624,0.709236,0.735237,13.624,27.248,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
27,14.148,0.70962,0.732,14.148,28.296,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
28,14.672,0.708298,0.727828,14.672,29.344,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
29,15.196,0.707748,0.745329,15.196,30.392,2011_nk_98,Nush,2011,NA,NA,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
30,15.72,0.709493,0.750387,15.72,31.44,2011_nk_98,Nush,2011,0.708501033333333,0.752909566666667,NA,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
31,16.244,0.709212,0.766954,16.244,32.488,2011_nk_98,Nush,2011,0.7084699,0.753307533333333,3.9796666666669e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
32,16.768,0.709447,0.754354,16.768,33.536,2011_nk_98,Nush,2011,0.708484433333333,0.754033016666667,7.2548333333333e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
33,17.292,0.709111,0.750975,17.292,34.584,2011_nk_98,Nush,2011,0.708500166666667,0.754951583333333,9.1856666666678e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
34,17.816,0.708911,0.758585,17.816,35.632,2011_nk_98,Nush,2011,0.708468633333333,0.755964066666667,0.00101248333333337,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
35,18.34,0.708606,0.769562,18.34,36.68,2011_nk_98,Nush,2011,0.708491766666667,0.75679935,8.3528333333327e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
36,18.864,0.707682,0.773062,18.864,37.728,2011_nk_98,Nush,2011,0.70852185,0.75778395,9.846e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
37,19.388,0.70803,0.786417,19.388,38.776,2011_nk_98,Nush,2011,0.70848155,0.759343083333333,0.00155913333333324,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
38,19.912,0.707436,0.775914,19.912,39.824,2011_nk_98,Nush,2011,0.708447533333333,0.761498583333333,0.00215550000000009,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
39,20.436,0.709422,0.788221,20.436,40.872,2011_nk_98,Nush,2011,0.708456516666667,0.763404566666667,0.00190598333333336,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
40,20.96,0.708647,0.778742,20.96,41.92,2011_nk_98,Nush,2011,0.708438233333333,0.765113883333333,0.00170931666666663,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
41,21.484,0.707549,0.770932,21.484,42.968,2011_nk_98,Nush,2011,0.708436416666667,0.766516233333334,0.00140235000000011,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
42,22.008,0.708557,0.776056,22.008,44.016,2011_nk_98,Nush,2011,0.708442483333333,0.7679444,0.00142816666666656,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
43,22.532,0.708891,0.781277,22.532,45.064,2011_nk_98,Nush,2011,0.708443716666667,0.7695821,0.00163770000000008,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
44,23.056,0.710032,0.74778,23.056,46.112,2011_nk_98,Nush,2011,0.708457283333333,0.771552116666667,0.00197001666666663,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
45,23.58,0.706504,0.729537,23.58,47.16,2011_nk_98,Nush,2011,0.708446233333333,0.773171333333333,0.00161921666666665,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
46,24.104,0.708285,0.742848,24.104,48.208,2011_nk_98,Nush,2011,0.7084655,0.774763133333333,0.00159180000000003,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
47,24.628,0.707292,0.740548,24.628,49.256,2011_nk_98,Nush,2011,0.708466816666667,0.776467866666667,0.00170473333333332,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
48,25.152,0.709777,0.758195,25.152,50.304,2011_nk_98,Nush,2011,0.70847065,0.778439766666667,0.00197189999999992,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
49,25.676,0.707954,0.771824,25.676,51.352,2011_nk_98,Nush,2011,0.708449666666667,0.780453166666667,0.00201339999999994,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
50,26.2,0.708069,0.784004,26.2,52.4,2011_nk_98,Nush,2011,0.708456183333333,0.782631783333333,0.00217861666666663,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
51,26.724,0.708387,0.776635,26.724,53.448,2011_nk_98,Nush,2011,0.70845945,0.784282883333333,0.00165110000000002,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
52,27.248,0.708136,0.781186,27.248,54.496,2011_nk_98,Nush,2011,0.70841885,0.7859026,0.00161971666666672,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
53,27.772,0.709483,0.771804,27.772,55.544,2011_nk_98,Nush,2011,0.708398816666667,0.787399466666667,0.00149686666666671,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
54,28.296,0.707792,0.785257,28.296,56.592,2011_nk_98,Nush,2011,0.708391383333333,0.7889747,0.00157523333333331,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
55,28.82,0.706012,0.801364,28.82,57.64,2011_nk_98,Nush,2011,0.708417316666667,0.79046695,0.00149224999999997,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
56,29.344,0.708457,0.816527,29.344,58.688,2011_nk_98,Nush,2011,0.7084088,0.791879983333333,0.0014130333333332,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
57,29.868,0.708365,0.806522,29.868,59.736,2011_nk_98,Nush,2011,0.708377916666667,0.79316385,0.00128386666666669,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
58,30.392,0.708324,0.807381,30.392,60.784,2011_nk_98,Nush,2011,0.708374733333333,0.794516416666667,0.00135256666666672,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
59,30.916,0.710623,0.79485,30.916,61.832,2011_nk_98,Nush,2011,0.7083881,0.795582983333333,0.0010665666666666,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
60,31.44,0.707404,0.798049,31.44,62.88,2011_nk_98,Nush,2011,0.708362566666667,0.796564666666667,9.8168333333337e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
61,31.964,0.707284,0.802594,31.964,63.928,2011_nk_98,Nush,2011,0.708339816666667,0.797490433333333,9.2576666666666e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
62,32.488,0.707895,0.821033,32.488,64.976,2011_nk_98,Nush,2011,0.708343216666667,0.7986714,0.00118096666666667,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
63,33.012,0.70891,0.814144,33.012,66.024,2011_nk_98,Nush,2011,0.70833325,0.799644783333333,9.733833333333e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
64,33.536,0.708103,0.808167,33.536,67.072,2011_nk_98,Nush,2011,0.70833,0.800201733333333,5.5695e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
65,34.06,0.709313,0.800478,34.06,68.12,2011_nk_98,Nush,2011,0.70830345,0.8006188,4.1706666666674e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
66,34.584,0.709034,0.797785,34.584,69.168,2011_nk_98,Nush,2011,0.7083325,0.8010304,4.1159999999995e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
67,35.108,0.706925,0.822298,35.108,70.216,2011_nk_98,Nush,2011,0.7083198,0.801369066666667,3.3866666666659e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
68,35.632,0.707287,0.841093,35.632,71.264,2011_nk_98,Nush,2011,0.708327916666667,0.8018757,5.0663333333334e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
69,36.156,0.708769,0.824751,36.156,72.312,2011_nk_98,Nush,2011,0.708303683333333,0.8023612,4.8550000000002e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
70,36.68,0.707375,0.804344,36.68,73.36,2011_nk_98,Nush,2011,0.7083039,0.80280775,4.4654999999993e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
71,37.204,0.707712,0.79802,37.204,74.408,2011_nk_98,Nush,2011,0.708341616666667,0.8034147,6.0694999999999e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
72,37.728,0.708206,0.803789,37.728,75.456,2011_nk_98,Nush,2011,0.708342333333333,0.804067716666667,6.5301666666672e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
73,38.252,0.70883,0.811401,38.252,76.504,2011_nk_98,Nush,2011,0.708341766666667,0.80423265,1.6493333333322e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
74,38.776,0.70925,0.82713,38.776,77.552,2011_nk_98,Nush,2011,0.708322916666667,0.8048153,5.8265000000001e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
75,39.3,0.707787,0.820425,39.3,78.6,2011_nk_98,Nush,2011,0.708368116666667,0.8058803,0.00106499999999998,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
76,39.824,0.708594,0.81441,39.824,79.648,2011_nk_98,Nush,2011,0.708385383333333,0.80655735,6.7704999999995e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
77,40.348,0.708725,0.811307,40.348,80.696,2011_nk_98,Nush,2011,0.70842405,0.8071597,6.0234999999997e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
78,40.872,0.708322,0.831998,40.872,81.744,2011_nk_98,Nush,2011,0.708382616666667,0.807472516666666,3.128166666666e-4,989.93265335153,1123.70318850746,1562.568,0.7084990703125,725.6180967873922
