Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
115,60.26,0.710117617346059,0.242763690008168,2015_yk_068,Yukon,2015,120.52,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
116,60.784,0.708201280638519,0.532800530967268,2015_yk_068,Yukon,2015,121.568,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
117,61.308,0.708285115593645,0.659712454168724,2015_yk_068,Yukon,2015,122.616,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
118,61.832,0.709512024992113,0.656763150464421,2015_yk_068,Yukon,2015,123.664,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
119,62.356,0.711950663384365,0.629808752782485,2015_yk_068,Yukon,2015,124.712,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
120,62.88,0.71030723223874,0.609196411763204,2015_yk_068,Yukon,2015,125.76,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
121,63.404,0.711067122775361,0.603018335567909,2015_yk_068,Yukon,2015,126.808,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
122,63.928,0.712610962788314,0.610480022168395,2015_yk_068,Yukon,2015,127.856,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
123,64.452,0.709636396315966,0.622988755046369,2015_yk_068,Yukon,2015,128.904,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
124,64.976,0.709666662509304,0.63315163964845,2015_yk_068,Yukon,2015,129.952,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
125,65.5,0.707458459688668,0.631331004039412,2015_yk_068,Yukon,2015,131,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
126,66.024,0.710183842710808,0.619384813033637,2015_yk_068,Yukon,2015,132.048,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
127,66.548,0.709974789107612,0.622847154048313,2015_yk_068,Yukon,2015,133.096,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
128,67.072,0.710139810943845,0.604147865720437,2015_yk_068,Yukon,2015,134.144,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
129,67.596,0.709818923634784,0.590051384009575,2015_yk_068,Yukon,2015,135.192,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
130,68.12,0.710767771784479,0.603005677559754,2015_yk_068,Yukon,2015,136.24,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
131,68.644,0.71050981939622,0.61758546373736,2015_yk_068,Yukon,2015,137.288,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
132,69.168,0.710001690701598,0.626824650181524,2015_yk_068,Yukon,2015,138.336,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
133,69.692,0.709293922094152,0.633995096618331,2015_yk_068,Yukon,2015,139.384,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
134,70.216,0.708761201277202,0.63930884299155,2015_yk_068,Yukon,2015,140.432,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
135,70.74,0.709652977196414,0.631530291124735,2015_yk_068,Yukon,2015,141.48,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
136,71.264,0.710162010417911,0.629916067040597,2015_yk_068,Yukon,2015,142.528,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
137,71.788,0.708960439708382,0.630616009154937,2015_yk_068,Yukon,2015,143.576,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
138,72.312,0.706860768852059,0.625293906557467,2015_yk_068,Yukon,2015,144.624,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
139,72.836,0.709019546941951,0.613752715591078,2015_yk_068,Yukon,2015,145.672,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
140,73.36,0.708853407905189,0.616069353934758,2015_yk_068,Yukon,2015,146.72,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
141,73.884,0.709367923360188,0.6239230839842,2015_yk_068,Yukon,2015,147.768,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
142,74.408,0.710993713204684,0.611268517519974,2015_yk_068,Yukon,2015,148.816,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
143,74.932,0.710717407843713,0.601400964960677,2015_yk_068,Yukon,2015,149.864,NA,NA,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
144,75.456,0.708818119410082,0.597816527372648,2015_yk_068,Yukon,2015,150.912,0.709806305990727,0.607979075770581,NA,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
145,75.98,0.708876602817333,0.60610914608764,2015_yk_068,Yukon,2015,151.96,0.709792786266258,0.614151980174051,0.00617290440347007,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
146,76.504,0.710780003154152,0.608554537812352,2015_yk_068,Yukon,2015,153.008,0.709821785976084,0.615276036074193,0.00112405590014164,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
147,77.028,0.709164573734778,0.616849108731302,2015_yk_068,Yukon,2015,154.056,0.709867533000871,0.614263785038557,-0.00101225103563529,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
148,77.552,0.710369402954449,0.626163101685944,2015_yk_068,Yukon,2015,155.104,0.709860183585951,0.613344962343844,-9.1882269471366e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
149,78.076,0.710476571546176,0.619574428205675,2015_yk_068,Yukon,2015,156.152,0.7098376911577,0.612773239202671,-5.7172314117304e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
150,78.6,0.70881953824436,0.610585911646674,2015_yk_068,Yukon,2015,157.2,0.709790607410086,0.612571125124609,-2.0211407806158e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
151,79.124,0.710273329017668,0.624184817416416,2015_yk_068,Yukon,2015,158.248,0.709776754996076,0.612611671307581,4.05461829721121e-5,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
152,79.648,0.711413123855651,0.643115341006441,2015_yk_068,Yukon,2015,159.296,0.709731242872514,0.612539322956346,-7.23483512348189e-5,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
153,80.172,0.710474534673108,0.628114727966109,2015_yk_068,Yukon,2015,160.344,0.709743247239481,0.612133452736964,-4.058702193822e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
154,80.696,0.709741074663396,0.619171295837583,2015_yk_068,Yukon,2015,161.392,0.709767462298236,0.611644968861435,-4.8848387552935e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
155,81.22,0.709859018437179,0.619834339034596,2015_yk_068,Yukon,2015,162.44,0.709796345524279,0.611220077935313,-4.2489092612207e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
156,81.744,0.709958502125031,0.622355870982893,2015_yk_068,Yukon,2015,163.488,0.709815765102913,0.610862346477786,-3.5773145752637e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
157,82.268,0.709944688245885,0.617689760032044,2015_yk_068,Yukon,2015,164.536,0.709806348551657,0.610418633767317,-4.4371271046939e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
158,82.792,0.709117909981781,0.607049516828251,2015_yk_068,Yukon,2015,165.584,0.709810970993839,0.610469814051193,5.11802838756292e-5,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
159,83.316,0.710792232158356,0.617374103097823,2015_yk_068,Yukon,2015,166.632,0.709821918732709,0.610785604052424,3.157900012316e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
160,83.84,0.710563159425181,0.61321819136003,2015_yk_068,Yukon,2015,167.68,0.709816791763727,0.610750534744482,-3.50693079418374e-5,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
161,84.364,0.711023509020955,0.614318155802979,2015_yk_068,Yukon,2015,168.728,0.709788651834964,0.610543091786485,-2.0744295799779e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
162,84.888,0.709062456469559,0.620058227201711,2015_yk_068,Yukon,2015,169.776,0.7097727093447,0.610278624163021,-2.6446762346388e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
163,85.412,0.709409685624844,0.610599845115066,2015_yk_068,Yukon,2015,170.824,0.709786649988546,0.609713471381632,-5.651527813888e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
164,85.936,0.709937218017088,0.600044901546769,2015_yk_068,Yukon,2015,171.872,0.709821421425582,0.608805660175309,-9.0781120632332e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
165,86.46,0.708307764290291,0.589391480345291,2015_yk_068,Yukon,2015,172.92,0.70984277319982,0.608180036407247,-6.2562376806119e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
166,86.984,0.708962753723505,0.597098232011172,2015_yk_068,Yukon,2015,173.968,0.709848626654141,0.607751411008796,-4.2862539845089e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
167,87.508,0.71063498835962,0.590586907184742,2015_yk_068,Yukon,2015,175.016,0.709850519144298,0.607260567662162,-4.9084334663429e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
168,88.032,0.708356467079574,0.590993611169476,2015_yk_068,Yukon,2015,176.064,0.709901710341422,0.606741533326884,-5.1903433527822e-4,608.843016692744,684.060887086783,1245.024,0.711759122687128,315.708636932665
