Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
29,0.899421541731343,0.708039249213568,15.196,30.392,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
30,1.11967515693958,0.708471628993326,15.72,31.44,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
31,1.15917679666236,0.707384769287014,16.244,32.488,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
32,1.12820179330005,0.707308278572559,16.768,33.536,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
33,1.13944149655336,0.707501325912295,17.292,34.584,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
34,1.16755162297142,0.707329455740836,17.816,35.632,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
35,1.14620946318747,0.708698764738381,18.34,36.68,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
36,1.15431531682849,0.707466446596662,18.864,37.728,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
37,1.15721693753533,0.707758787464804,19.388,38.776,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
38,1.24954394365458,0.707000124912141,19.912,39.824,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
39,1.24112824052935,0.707052682942076,20.436,40.872,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
40,1.18660113721219,0.708322195045805,20.96,41.92,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
41,1.16931020249949,0.706469934753039,21.484,42.968,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
42,1.20621169250014,0.707871387831421,22.008,44.016,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
43,1.17577177501051,0.707563051657834,22.532,45.064,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
44,1.11447856591753,0.707702331212437,23.056,46.112,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
45,1.13100125594269,0.70873752453574,23.58,47.16,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
46,1.12841731622442,0.708556847797568,24.104,48.208,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
47,1.17088917497869,0.706744374680383,24.628,49.256,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
48,1.1697809442783,0.708057418263373,25.152,50.304,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
49,1.07380995444347,0.707908022829228,25.676,51.352,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
50,1.11007729864806,0.706031704941764,26.2,52.4,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
51,1.16358943032992,0.709753270165394,26.724,53.448,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
52,1.21337495093233,0.707624622902171,27.248,54.496,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
53,1.12692656078982,0.707711240011741,27.772,55.544,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
54,1.06576930918711,0.708448596044771,28.296,56.592,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
55,1.10264143952998,0.707707306719773,28.82,57.64,2015_nk_130_redo,Nush,2015,NA,NA,NA,391.239612878632,563.611073075879,1052.192,0.705978003114841,228.37962652377763
