Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
45,22.524,0.706181,1.223471,23.58,47.16,2011_nk_147,Nush,2011,0.705592783333333,1.2221052,2.5348333333319e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
46,23.048,0.706152,1.228845,24.104,48.208,2011_nk_147,Nush,2011,0.705607066666667,1.2223388,2.3360000000005e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
47,23.524,0.705003,1.23724,24.628,49.256,2011_nk_147,Nush,2011,0.705602316666667,1.222734,3.9520000000004e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
48,24.048,0.70513,1.223307,25.152,50.304,2011_nk_147,Nush,2011,0.705612566666667,1.22276323333333,2.92333333333783e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
49,24.524,0.706304,1.233788,25.676,51.352,2011_nk_147,Nush,2011,0.705631733333334,1.22273395,-2.92833333332965e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
50,25.048,0.704942,1.246679,26.2,52.4,2011_nk_147,Nush,2011,0.7056274,1.22259843333333,-1.3551666666678e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
51,25.524,0.704646,1.233436,26.724,53.448,2011_nk_147,Nush,2011,0.7056227,1.2223494,-2.4903333333337e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
52,26.048,0.70622,1.220089,27.248,54.496,2011_nk_147,Nush,2011,0.70561245,1.22217143333333,-1.7796666666658e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
53,26.524,0.706383,1.222541,27.772,55.544,2011_nk_147,Nush,2011,0.705613966666667,1.22188768333333,-2.8375000000013e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
54,27.048,0.705194,1.224666,28.296,56.592,2011_nk_147,Nush,2011,0.70562645,1.22195846666667,7.07833333335461e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
55,27.524,0.704489,1.251267,28.82,57.64,2011_nk_147,Nush,2011,0.7056235,1.22185625,-1.0221666666687e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
56,28.048,0.705812,1.238645,29.344,58.688,2011_nk_147,Nush,2011,0.705626866666667,1.2219643,1.0805000000013e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
57,28.524,0.705328,1.249477,29.868,59.736,2011_nk_147,Nush,2011,0.705635916666667,1.22230048333333,3.3618333333329e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
58,29.048,0.706307,1.227623,30.392,60.784,2011_nk_147,Nush,2011,0.705625083333334,1.22250731666667,2.0683333333337e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
59,29.524,0.704404,1.223338,30.916,61.832,2011_nk_147,Nush,2011,0.70560615,1.22289481666667,3.875000000002e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
60,30.048,0.707035,1.209397,31.44,62.88,2011_nk_147,Nush,2011,0.705586366666667,1.22286928333333,-2.55333333332164e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
61,30.524,0.705479,1.23766,31.964,63.928,2011_nk_147,Nush,2011,0.705585983333334,1.22237296666667,-4.9631666666694e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
62,31.048,0.705495,1.2227460000000001,32.488,64.976,2011_nk_147,Nush,2011,0.705598766666667,1.22162595,-7.4701666666654e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
63,31.524,0.705302,1.221748,33.012,66.024,2011_nk_147,Nush,2011,0.705602066666667,1.2214698,-1.5615000000002e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
64,32.048,0.705922,1.211203,33.536,67.072,2011_nk_147,Nush,2011,0.705610266666667,1.22119738333333,-2.7241666666677e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
65,32.524,0.706417,1.226117,34.06,68.12,2011_nk_147,Nush,2011,0.705595983333334,1.22128701666667,8.96333333331167e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
66,33.048,0.704759,1.208498,34.584,69.168,2011_nk_147,Nush,2011,0.7055932,1.22131313333333,2.61166666666313e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
67,33.524,0.705456,1.219475,35.108,70.216,2011_nk_147,Nush,2011,0.705589816666667,1.2213517,3.8566666666684e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
68,34.048,0.704606,1.211798,35.632,71.264,2011_nk_147,Nush,2011,0.705599066666667,1.22153765,1.8594999999987e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
69,34.524,0.705393,1.225317,36.156,72.312,2011_nk_147,Nush,2011,0.705597433333333,1.22140411666667,-1.3353333333321e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
70,35.048,0.706608,1.202599,36.68,73.36,2011_nk_147,Nush,2011,0.705606433333334,1.22147616666667,7.20499999999902e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
71,35.524,0.704694,1.204528,37.204,74.408,2011_nk_147,Nush,2011,0.705588683333334,1.22111065,-3.6551666666651e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
72,36.048,0.705622,1.226259,37.728,75.456,2011_nk_147,Nush,2011,0.705602016666667,1.22073125,-3.7939999999991e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
73,36.524,0.706267,1.219792,38.252,76.504,2011_nk_147,Nush,2011,0.70558575,1.2207947,6.34499999998539e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
74,37.048,0.705109,1.233072,38.776,77.552,2011_nk_147,Nush,2011,0.7055588,1.22027971666667,-5.1498333333333e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
75,37.524,0.70506,1.225865,39.3,78.6,2011_nk_147,Nush,2011,0.705551816666667,1.21965221666667,-6.275e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
76,38.048,0.706198,1.223605,39.824,79.648,2011_nk_147,Nush,2011,0.705537533333333,1.21924201666667,-4.1020000000013e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
77,38.524,0.705214,1.223064,40.348,80.696,2011_nk_147,Nush,2011,0.705559833333333,1.21871418333333,-5.2783333333339e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
78,39.048,0.705757,1.217127,40.872,81.744,2011_nk_147,Nush,2011,0.705574383333333,1.21852361666667,-1.9056666666661e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
79,39.524,0.70593,1.219709,41.396,82.792,2011_nk_147,Nush,2011,0.70556915,1.2180604,-4.6321666666671e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
80,40.048,0.705687,1.217968,41.92,83.84,2011_nk_147,Nush,2011,0.705587566666667,1.2172629,-7.975e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
81,40.524,0.704771,1.214146,42.444,84.888,2011_nk_147,Nush,2011,0.705603083333333,1.21662386666667,-6.3903333333326e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
82,41.048,0.705492,1.21829,42.968,85.936,2011_nk_147,Nush,2011,0.705586233333333,1.21582246666667,-8.0140000000006e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
83,41.524,0.70556,1.217048,43.492,86.984,2011_nk_147,Nush,2011,0.705574483333333,1.21512888333333,-6.9358333333347e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
84,42.048,0.70666,1.21651,44.016,88.032,2011_nk_147,Nush,2011,0.705584366666667,1.21425885,-8.7003333333313e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
85,42.524,0.705544,1.204853,44.54,89.08,2011_nk_147,Nush,2011,0.705637583333333,1.21315551666667,-0.00110333333333323,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
86,43.048,0.706059,1.219702,45.064,90.128,2011_nk_147,Nush,2011,0.705636566666667,1.21237345,-7.8206666666691e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
87,43.524,0.705552,1.2239120000000001,45.588,91.176,2011_nk_147,Nush,2011,0.705643833333333,1.21164556666667,-7.2788333333329e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
88,44.048,0.705362,1.225812,46.112,92.224,2011_nk_147,Nush,2011,0.705632366666667,1.21106713333333,-5.7843333333318e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
89,44.524,0.705098,1.239791,46.636,93.272,2011_nk_147,Nush,2011,0.7056621,1.21028221666667,-7.8491666666669e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
90,45.048,0.704697,1.215988,47.16,94.32,2011_nk_147,Nush,2011,0.7056267,1.20988731666667,-3.9490000000008e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
91,45.524,0.70515,1.207739,47.684,95.368,2011_nk_147,Nush,2011,0.705627283333333,1.20872511666667,-0.0011622,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
92,46.048,0.706278,1.197417,48.208,96.416,2011_nk_147,Nush,2011,0.705633033333333,1.20798825,-7.3686666666672e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
93,46.524,0.705358,1.212686,48.732,97.464,2011_nk_147,Nush,2011,0.705629166666667,1.20745436666667,-5.3388333333326e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
94,47.048,0.706695,1.210434,49.256,98.512,2011_nk_147,Nush,2011,0.705606116666667,1.20704271666667,-4.1164999999998e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
95,47.524,0.705141,1.222327,49.78,99.56,2011_nk_147,Nush,2011,0.70559315,1.20645116666667,-5.9154999999999e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
96,48.048,0.705382,1.205752,50.304,100.608,2011_nk_147,Nush,2011,0.705600416666667,1.20601931666667,-4.3185000000001e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
97,48.524,0.704512,1.211962,50.828,101.656,2011_nk_147,Nush,2011,0.705601983333333,1.20547148333333,-5.478333333333e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
98,49.048,0.706299,1.206875,51.352,102.704,2011_nk_147,Nush,2011,0.705612016666667,1.2049095,-5.6198333333346e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
99,49.524,0.705686,1.204868,51.876,103.752,2011_nk_147,Nush,2011,0.7056043,1.20401886666667,-8.9063333333339e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
100,50.048,0.706016,1.210795,52.4,104.8,2011_nk_147,Nush,2011,0.705592066666667,1.20355035,-4.6851666666647e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
101,50.524,0.70548,1.197598,52.924,105.848,2011_nk_147,Nush,2011,0.705615133333333,1.20348605,-6.43000000000171e-5,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
102,51.048,0.705707,1.214294,53.448,106.896,2011_nk_147,Nush,2011,0.705637766666667,1.20306365,-4.2239999999993e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
103,51.524,0.705239,1.226144,53.972,107.944,2011_nk_147,Nush,2011,0.705611033333334,1.20239206666667,-6.715833333335e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
104,52.048,0.705285,1.199881,54.496,108.992,2011_nk_147,Nush,2011,0.705605983333333,1.2015404,-8.5166666666669e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
105,52.524,0.705762,1.185821,55.02,110.04,2011_nk_147,Nush,2011,0.7056304,1.20053518333333,-0.00100521666666653,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
106,53.048,0.705295,1.204233,55.544,111.088,2011_nk_147,Nush,2011,0.705624683333334,1.19961135,-9.2383333333345e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
107,53.524,0.706341,1.20557,56.068,112.136,2011_nk_147,Nush,2011,0.705627316666667,1.19824765,-0.00136369999999997,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
108,54.048,0.706003,1.211873,56.592,113.184,2011_nk_147,Nush,2011,0.705609866666667,1.19736083333333,-8.8681666666667e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
109,54.524,0.70599,1.205995,57.116,114.232,2011_nk_147,Nush,2011,0.70559345,1.19678173333333,-5.7909999999994e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
110,55.048,0.706047,1.198829,57.64,115.28,2011_nk_147,Nush,2011,0.705583583333334,1.19618555,-5.9618333333322e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
111,55.524,0.705577,1.195094,58.164,116.328,2011_nk_147,Nush,2011,0.705605516666667,1.1952335,-9.5204999999998e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
112,56.048,0.705209,1.172005,58.688,117.376,2011_nk_147,Nush,2011,0.705595266666667,1.19397121666667,-0.00126228333333356,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
113,56.524,0.705678,1.180926,59.212,118.424,2011_nk_147,Nush,2011,0.705586033333333,1.19279375,-0.00117746666666663,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
114,57.048,0.705787,1.172464,59.736,119.472,2011_nk_147,Nush,2011,0.705575816666667,1.19155935,-0.00123440000000019,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
115,57.524,0.707682,1.185067,60.26,120.52,2011_nk_147,Nush,2011,0.705581733333334,1.19100308333333,-5.5626666666674e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
116,58.048,0.705751,1.191721,60.784,121.568,2011_nk_147,Nush,2011,0.705567683333333,1.1902669,-7.3618333333347e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
117,58.524,0.705764,1.205804,61.308,122.616,2011_nk_147,Nush,2011,0.705577516666667,1.18927608333333,-9.9081666666656e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
118,59.048,0.705619,1.192917,61.832,123.664,2011_nk_147,Nush,2011,0.705582433333333,1.18802341666667,-0.00125266666666657,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
119,59.524,0.706188,1.176243,62.356,124.712,2011_nk_147,Nush,2011,0.705595033333334,1.18666993333333,-0.00135348333333352,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
120,60.048,0.704911,1.185703,62.88,125.76,2011_nk_147,Nush,2011,0.705591966666667,1.18505253333333,-0.00161739999999977,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
121,60.524,0.705514,1.167928,63.404,126.808,2011_nk_147,Nush,2011,0.705603033333334,1.18389245,-0.00116008333333339,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
122,61.048,0.70584,1.178534,63.928,127.856,2011_nk_147,Nush,2011,0.705603216666667,1.18270716666667,-0.00118528333333323,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
123,61.524,0.70507,1.189715,64.452,128.904,2011_nk_147,Nush,2011,0.705614316666667,1.18156945,-0.00113771666666684,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
124,62.048,0.704539,1.186504,64.976,129.952,2011_nk_147,Nush,2011,0.705605466666667,1.1803762,-0.00119325000000003,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
125,62.524,0.705639,1.190624,65.5,131,2011_nk_147,Nush,2011,0.705618583333334,1.17911056666667,-0.00126563333333318,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
126,63.048,0.705195,1.182587,66.024,132.048,2011_nk_147,Nush,2011,0.705632733333334,1.17818686666667,-9.2369999999975e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
127,63.524,0.70555,1.186605,66.548,133.096,2011_nk_147,Nush,2011,0.705650616666667,1.176924,-0.00126286666666675,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
128,64.048,0.705208,1.178079,67.072,134.144,2011_nk_147,Nush,2011,0.705641866666667,1.1755141,-0.00140989999999985,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
129,64.524,0.70493,1.171879,67.596,135.192,2011_nk_147,Nush,2011,0.705653316666667,1.17384885,-0.00166525000000006,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
130,65.048,0.705874,1.174488,68.12,136.24,2011_nk_147,Nush,2011,0.705632066666667,1.17213753333333,-0.00171131666666646,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
131,65.524,0.706078,1.20067,68.644,137.288,2011_nk_147,Nush,2011,0.70563235,1.17059603333333,-0.00154150000000008,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
132,66.048,0.70698,1.200915,69.168,138.336,2011_nk_147,Nush,2011,0.70563955,1.16945215,-0.00114388333333348,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
133,66.524,0.704663,1.179497,69.692,139.384,2011_nk_147,Nush,2011,0.705668166666667,1.16786021666667,-0.00159193333333341,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
134,67.048,0.704806,1.181972,70.216,140.432,2011_nk_147,Nush,2011,0.705672483333334,1.16665906666667,-0.00120114999999998,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
135,67.524,0.706525,1.165552,70.74,141.48,2011_nk_147,Nush,2011,0.705685,1.1657344,-9.2466666666668e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
136,68.048,0.705855,1.168175,71.264,142.528,2011_nk_147,Nush,2011,0.70567015,1.16448618333333,-0.00124821666666675,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
137,68.524,0.705372,1.141242,71.788,143.576,2011_nk_147,Nush,2011,0.705654966666667,1.16346796666667,-0.00101821666666657,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
138,69.048,0.70471,1.163918,72.312,144.624,2011_nk_147,Nush,2011,0.705647816666667,1.16245846666667,-0.00100949999999989,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
139,69.524,0.704945,1.184963,72.836,145.672,2011_nk_147,Nush,2011,0.70564695,1.16150018333333,-9.5828333333347e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
140,70.048,0.705095,1.182197,73.36,146.72,2011_nk_147,Nush,2011,0.705637533333334,1.16029758333333,-0.00120260000000005,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
141,70.524,0.706087,1.157023,73.884,147.768,2011_nk_147,Nush,2011,0.70562765,1.15944145,-8.5613333333323e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
142,71.048,0.704877,1.142553,74.408,148.816,2011_nk_147,Nush,2011,0.705631183333334,1.15882328333333,-6.1816666666669e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
143,71.524,0.705006,1.1464,74.932,149.864,2011_nk_147,Nush,2011,0.705617633333334,1.15775205,-0.00107123333333337,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
144,72.048,0.706047,1.142446,75.456,150.912,2011_nk_147,Nush,2011,0.7056144,1.1565139,-0.00123814999999983,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
145,72.524,0.705899,1.171477,75.98,151.96,2011_nk_147,Nush,2011,0.705573633333334,1.15563865,-8.7524999999999e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
146,73.048,0.705216,1.175531,76.504,153.008,2011_nk_147,Nush,2011,0.7055706,1.15464816666667,-9.904833333334e-4,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
147,73.524,0.706142,1.164463,77.028,154.056,2011_nk_147,Nush,2011,0.705592116666667,1.15341428333333,-0.00123388333333319,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
148,74.048,0.705657,1.150652,77.552,155.104,2011_nk_147,Nush,2011,0.705582266666667,1.1518223,-0.00159198333333332,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
149,74.524,0.705854,1.158582,78.076,156.152,2011_nk_147,Nush,2011,0.705562333333334,1.15075445,-0.00106784999999987,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
150,75.048,0.704513,1.118944,78.6,157.2,2011_nk_147,Nush,2011,0.7055909,1.14893198333333,-0.00182246666666663,457.647263302899,594.922373945486,1190.528,0.705430061068702,NA
