Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
227,118.948,0.711536394118926,0.13380333072061,237.896,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
228,119.472,0.703214616828792,0.181129269172314,238.944,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
229,119.996,0.709106262710693,0.209122144425476,239.992,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
230,120.52,0.708862612370662,0.224716095467291,241.04,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
231,121.044,0.710652952554091,0.239539695909175,242.088,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
232,121.568,0.704769580829127,0.247891826672095,243.136,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
233,122.092,0.710207235471896,0.262069974601852,244.184,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
234,122.616,0.713087094501592,0.273725682110003,245.232,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
235,123.14,0.70645762856732,0.290671348327682,246.28,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
236,123.664,0.710087831286771,0.300885097093726,247.328,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
237,124.188,0.708339562551144,0.319055066336076,248.376,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
238,124.712,0.709075548118453,0.329549028782006,249.424,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
239,125.236,0.70982717799169,0.344417766349738,250.472,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
240,125.76,0.707494565536385,0.347332450084874,251.52,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
241,126.284,0.707579212516406,0.352737747876112,252.568,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
242,126.808,0.710493933904403,0.356837601902699,253.616,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
243,127.332,0.708922391839545,0.362374827963543,254.664,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
244,127.856,0.705415725217817,0.372692289377792,255.712,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
245,128.38,0.709464560371774,0.375101658569109,256.76,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
246,128.904,0.709213907086142,0.377543754652431,257.808,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
247,129.428,0.707202769990982,0.38414445264494,258.856,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
248,129.952,0.710054535595453,0.38319719696664,259.904,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
249,130.476,0.709014571248178,0.387187480545375,260.952,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
250,131,0.706751321478423,0.388932077367003,262,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
251,131.524,0.709226915297017,0.39120477966809,263.048,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
252,132.048,0.709332192725877,0.386822844885434,264.096,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
253,132.572,0.708242243275694,0.38739476126556,265.144,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
254,133.096,0.707752468183959,0.386458604111184,266.192,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
255,133.62,0.707370567853846,0.384126377851885,267.24,2020_kk_068_redo,Kusko,2020,NA,NA,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
256,134.144,0.708487853072234,0.379721173300084,268.288,2020_kk_068_redo,Kusko,2020,0.708640726553598,0.402382794825753,NA,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
257,134.668,0.707739032976352,0.383936044407147,269.336,2020_kk_068_redo,Kusko,2020,0.708617310588334,0.409428471538319,0.00704567671256656,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
258,135.192,0.706769973442623,0.379599520299276,270.384,2020_kk_068_redo,Kusko,2020,0.708707212380022,0.415629463473571,0.00620099193525142,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
259,135.716,0.7065213012876,0.382758043969996,271.432,2020_kk_068_redo,Kusko,2020,0.708696312661288,0.421535956519515,0.0059064930459442,728.540999271697,1278.90640923103,1968.144,0.709116583573666,NA
