Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
125,65.5,0.716061132763356,0.101678684721973,131,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
126,66.024,0.712722902099058,0.462114836820028,132.048,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
127,66.548,0.71218693850781,0.833873821730944,133.096,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
128,67.072,0.712002584813867,0.991908338888011,134.144,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
129,67.596,0.713851506925599,0.976376313749685,135.192,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
130,68.12,0.713578585437385,0.869339280768333,136.24,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
131,68.644,0.712249427564026,0.765820528536341,137.288,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
132,69.168,0.714575259553757,0.674876445407931,138.336,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
133,69.692,0.712255939222417,0.631770373565253,139.384,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
134,70.216,0.713620312449244,0.597524097012167,140.432,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
135,70.74,0.711799437406153,0.577870714568578,141.48,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
136,71.264,0.713861946507679,0.573103314891987,142.528,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
137,71.788,0.713668605210932,0.568516015035478,143.576,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
138,72.312,0.71567997829451,0.565916285851077,144.624,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
139,72.836,0.71293780415179,0.565472088401355,145.672,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
140,73.36,0.71312617776,0.580127918720993,146.72,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
141,73.884,0.713052043900375,0.592440551503134,147.768,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
142,74.408,0.714558141699607,0.606762352294259,148.816,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
143,74.932,0.712014428847496,0.602395002502709,149.864,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
144,75.456,0.713051152441423,0.585113674980494,150.912,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
145,75.98,0.713308616282394,0.581181271600966,151.96,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
146,76.504,0.71236899489828,0.571157810141075,153.008,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
147,77.028,0.713003297569692,0.548530166751157,154.056,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
148,77.552,0.711194738550106,0.532995572543104,155.104,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
149,78.076,0.712299546694345,0.54712158879678,156.152,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
150,78.6,0.713409459390218,0.551962095057127,157.2,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
151,79.124,0.712012667226609,0.546478475607248,158.248,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
152,79.648,0.711603244151299,0.531743772068368,159.296,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
153,80.172,0.710439503791647,0.520295357951326,160.344,2019_yk_175a,Yukon,2019,NA,NA,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
154,80.696,0.711027875242765,0.519118478190261,161.392,2019_yk_175a,Yukon,2019,0.712846527126594,0.588752097832318,NA,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
155,81.22,0.712526713273805,0.522157872966176,162.44,2019_yk_175a,Yukon,2019,0.712790978799082,0.596057872266696,0.00730577443437863,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
156,81.744,0.712263601136082,0.533446378953332,163.488,2019_yk_175a,Yukon,2019,0.712791884985484,0.597408031239031,0.00135015897233437,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
157,82.268,0.712727678537982,0.535221737398679,164.536,2019_yk_175a,Yukon,2019,0.712790347982669,0.592423333330881,-0.00498469790815004,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
158,82.792,0.71263139220191,0.560509060774395,165.584,2019_yk_175a,Yukon,2019,0.712793337376942,0.584728127093032,-0.00769520623784825,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
159,83.316,0.711389972220572,0.550534560735509,166.632,2019_yk_175a,Yukon,2019,0.712772652446536,0.577319707935045,-0.00740841915798796,317.837698052166,508.972562887399,1217.776,0.714141808200882,NA
