Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
1,0.524,0.707309,2.631,0.524,1.048,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
2,1.048,0.708651,2.726648,1.048,2.096,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
3,1.572,0.707461,2.693185,1.572,3.144,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
4,2.096,0.708594,2.658622,2.096,4.192,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
5,2.62,0.707838,2.624661,2.62,5.24,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
6,3.144,0.706571,2.620324,3.144,6.288,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
7,3.668,0.707826,2.580245,3.668,7.336,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
8,4.192,0.708366,2.55871,4.192,8.384,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
9,4.716,0.708627,2.561645,4.716,9.432,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
10,5.24,0.707504,2.656668,5.24,10.48,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
11,5.764,0.70914,2.685056,5.764,11.528,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
12,6.288,0.707825,2.65906,6.288,12.576,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
13,6.812,0.707239,2.648539,6.812,13.624,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
14,7.336,0.708117,2.51218,7.336,14.672,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
15,7.86,0.707695,2.443419,7.86,15.72,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
16,8.384,0.70852,2.434168,8.384,16.768,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
17,8.908,0.708789,2.374366,8.908,17.816,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
18,9.432,0.707665,2.340158,9.432,18.864,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
19,9.956,0.707639,2.310642,9.956,19.912,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
20,10.48,0.707313,2.305363,10.48,20.96,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
21,11.004,0.707619,2.351926,11.004,22.008,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
22,11.528,0.709131,2.317758,11.528,23.056,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
23,12.052,0.708655,2.279599,12.052,24.104,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
24,12.576,0.707553,2.259552,12.576,25.152,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
25,13.1,0.708138,2.305859,13.1,26.2,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
26,13.624,0.708198,2.296177,13.624,27.248,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
27,14.148,0.707819,2.259973,14.148,28.296,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
28,14.672,0.708105,2.232607,14.672,29.344,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
29,15.196,0.706927,2.224047,15.196,30.392,2011_nk_61,Nush,2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
30,15.72,0.707312,2.235956,15.72,31.44,2011_nk_61,Nush,2011,0.708000016666667,2.30059811666667,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
31,16.244,0.707134,2.17939,16.244,32.488,2011_nk_61,Nush,2011,0.708010283333333,2.29211803333333,-0.00848008333333317,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
32,16.768,0.709398,2.178511,16.768,33.536,2011_nk_61,Nush,2011,0.707992983333333,2.2820656,-0.0100524333333332,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
33,17.292,0.708359,2.133985,17.292,34.584,2011_nk_61,Nush,2011,0.708014866666667,2.27277778333333,-0.00928781666666678,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
34,17.816,0.708081,2.151357,17.816,35.632,2011_nk_61,Nush,2011,0.708014716666667,2.26380346666667,-0.00897431666666648,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
35,18.34,0.708762,2.149486,18.34,36.68,2011_nk_61,Nush,2011,0.70803565,2.2543576,-0.0094458666666668,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
36,18.864,0.707056,2.129602,18.864,37.728,2011_nk_61,Nush,2011,0.708072683333333,2.24517033333333,-0.00918726666666636,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
37,19.388,0.708026,2.124358,19.388,38.776,2011_nk_61,Nush,2011,0.708086733333333,2.23588145,-0.00928888333333333,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
38,19.912,0.70679,2.148985,19.912,39.824,2011_nk_61,Nush,2011,0.708076566666667,2.22745286666667,-0.00842858333333352,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
39,20.436,0.707382,2.129769,20.436,40.872,2011_nk_61,Nush,2011,0.708077583333333,2.21803306666667,-0.00941980000000031,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
40,20.96,0.708016,2.156747,20.96,41.92,2011_nk_61,Nush,2011,0.7080759,2.20682426666667,-0.0112087999999999,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
41,21.484,0.706873,2.180176,21.484,42.968,2011_nk_61,Nush,2011,0.7080756,2.19492103333333,-0.0119032333333333,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
42,22.008,0.707786,2.175699,22.008,44.016,2011_nk_61,Nush,2011,0.708090466666667,2.1839685,-0.0109525333333331,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
43,22.532,0.707845,2.193859,22.532,45.064,2011_nk_61,Nush,2011,0.708104166666667,2.1734065,-0.0105620000000002,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
44,23.056,0.707524,2.188094,23.056,46.112,2011_nk_61,Nush,2011,0.708100316666667,2.16670708333333,-0.00669941666666629,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
45,23.58,0.710021,2.162437,23.58,47.16,2011_nk_61,Nush,2011,0.708116666666667,2.16152001666667,-0.00518706666666713,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
46,24.104,0.708099,2.148929,24.104,48.208,2011_nk_61,Nush,2011,0.708093833333334,2.15604835,-0.00547166666666676,603.125185196249,895.13710274738,1103.544,0.707997813620072,373.6981023516774
