Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
52,27.248,0.708693387039902,0.469114255406658,54.496,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
53,27.772,0.709874923670301,0.592316112702678,55.544,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
54,28.296,0.709277485700735,0.638616573176074,56.592,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
55,28.82,0.710522570713283,0.650506711641978,57.64,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
56,29.344,0.708594027164513,0.656707312321991,58.688,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
57,29.868,0.709174390991102,0.674390776507918,59.736,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
58,30.392,0.709021698645989,0.676822053961328,60.784,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
59,30.916,0.707651845656009,0.680049217668061,61.832,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
60,31.44,0.711168456986765,0.683357441420686,62.88,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
61,31.964,0.709460883966634,0.679797133117581,63.928,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
62,32.488,0.708164508713897,0.684939462270631,64.976,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
63,33.012,0.709839471812625,0.68857673907875006,66.024,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
64,33.536,0.708832825882158,0.703761262274026,67.072,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
65,34.06,0.709194906732469,0.71482291613104,68.12,2014_nk_10_redo_2ndredo,Nush,2014,NA,NA,NA,587.467464055259,695.49381336061,1359.256,0.709054759747213,NA
