Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
17,0.470580394927088,0.708395585535677,8.908,17.816,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
18,0.879482154572179,0.708856671546244,9.432,18.864,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
19,1.10755542055898,0.707787849273604,9.956,19.912,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
20,1.17459867213064,0.706643920886264,10.48,20.96,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
21,1.18875320512669,0.707529493634235,11.004,22.008,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
22,1.19905324895979,0.707623609360572,11.528,23.056,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
23,1.14638259429333,0.706826385054877,12.052,24.104,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
24,1.12092650349611,0.706992760663814,12.576,25.152,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
25,1.10801794584762,0.707241315940741,13.1,26.2,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
26,1.15708847641053,0.70760759409067,13.624,27.248,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
27,1.18981370298519,0.707340228465586,14.148,28.296,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
28,1.15591861782624,0.707960755044206,14.672,29.344,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
29,1.1952890461272,0.707689169867327,15.196,30.392,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
30,1.23227011284634,0.70703170082407,15.72,31.44,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
31,1.19029040000547,0.707227413554433,16.244,32.488,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
32,1.17251866071313,0.707159654959314,16.768,33.536,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
33,1.21850867107371,0.707424623874809,17.292,34.584,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
34,1.21460981690495,0.707099377883001,17.816,35.632,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
35,1.20904811397937,0.707436032049643,18.34,36.68,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
36,1.22705458860623,0.707221629896733,18.864,37.728,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
37,1.20427786041213,0.70833321604866,19.388,38.776,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
38,1.19111567472471,0.707610825842024,19.912,39.824,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
39,1.214793765459,0.706706903496442,20.436,40.872,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
40,1.24224947021194,0.707997816475931,20.96,41.92,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
41,1.21079657955914,0.706383903389147,21.484,42.968,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
42,1.21200416351584,0.708318085479224,22.008,44.016,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
43,1.28650139428965,0.706958715990178,22.532,45.064,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
44,1.2662019454955,0.706990280911474,23.056,46.112,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
45,1.23052348959753,0.707411369200339,23.58,47.16,2015_nk_155_1,Nush,2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
46,1.25526625584776,0.706833354509473,24.104,48.208,2015_nk_155_1,Nush,2015,0.707435124123913,1.19744208269698,NA,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
47,1.29205053505039,0.707281571697298,24.628,49.256,2015_nk_155_1,Nush,2015,0.707428467530737,1.21098944564397,0.0135473629469818,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
48,1.28300195718343,0.707822267365536,25.152,50.304,2015_nk_155_1,Nush,2015,0.707396767278799,1.21504494780655,0.00405550216258566,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
49,1.23039268914854,0.708302050049735,25.676,51.352,2015_nk_155_1,Nush,2015,0.707384421440193,1.21656072401032,0.00151577620376453,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
50,1.241489984271,0.706271489010029,26.2,52.4,2015_nk_155_1,Nush,2015,0.707377989239545,1.21865284546393,0.00209212145361692,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
51,1.29553072498591,0.708973897944747,26.724,53.448,2015_nk_155_1,Nush,2015,0.70735768889905,1.21888793247199,2.3508700805652e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
52,1.27801901931189,0.706203328660021,27.248,54.496,2015_nk_155_1,Nush,2015,0.707349996218068,1.21742034936968,-0.00146758310230899,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
53,1.24248897671909,0.708181450511223,27.772,55.544,2015_nk_155_1,Nush,2015,0.707369436645166,1.21814757338897,7.2722401928726e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
54,1.27803380232814,0.708217736742916,28.296,56.592,2015_nk_155_1,Nush,2015,0.707374395305462,1.21984276643816,0.0016951930491893,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
55,1.28970185763611,0.708055351817788,28.82,57.64,2015_nk_155_1,Nush,2015,0.707371417558635,1.22087778179497,0.00103501535681283,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
56,1.25213771221934,0.707030225490298,29.344,58.688,2015_nk_155_1,Nush,2015,0.707377865172217,1.22012434494992,-7.5343684505191e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
57,1.25247050236875,0.7081807272175,29.868,59.736,2015_nk_155_1,Nush,2015,0.707382174364113,1.21971618009494,-4.0816485497896e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
58,1.25556606827181,0.70743310539866,30.392,60.784,2015_nk_155_1,Nush,2015,0.707380000655074,1.22032696557948,6.1078548453785e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
59,1.21641166666874,0.707174779920415,30.916,61.832,2015_nk_155_1,Nush,2015,0.70737759387462,1.21953554296769,-7.9142261179221e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
60,1.22342494871641,0.707865031327327,31.44,62.88,2015_nk_155_1,Nush,2015,0.7073783307583,1.21733132696847,-0.00220421599921239,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
61,1.26686582966657,0.70680406335606,31.964,63.928,2015_nk_155_1,Nush,2015,0.707388833394572,1.21685939651279,-4.7193045567861e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
62,1.23275577059473,0.70694384432933,32.488,64.976,2015_nk_155_1,Nush,2015,0.707404016249178,1.2166790508064,-1.8034570639491e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
63,1.1986678810969,0.707239948270635,33.012,66.024,2015_nk_155_1,Nush,2015,0.707409379040772,1.21527248324508,-0.00140656756132285,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
64,1.20458496209872,0.707619155503325,33.536,67.072,2015_nk_155_1,Nush,2015,0.707425673713186,1.21352260003252,-0.00174988321255443,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
65,1.26733853616488,0.707180965297296,34.06,68.12,2015_nk_155_1,Nush,2015,0.707410988015905,1.21276616190372,-7.5643812880166e-4,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
66,1.1894386603621,0.706155056194415,34.584,69.168,2015_nk_155_1,Nush,2015,0.707413871068339,1.21127499410975,-0.00149116779396885,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
67,1.17055221710035,0.708108953558214,35.108,70.216,2015_nk_155_1,Nush,2015,0.707404863354613,1.20996562554553,-0.00130936856421648,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
68,1.20372431327884,0.706665472555705,35.632,71.264,2015_nk_155_1,Nush,2015,0.707405899337553,1.208566741366,-0.00139888417953138,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
69,1.2571088917007,0.707785391150262,36.156,72.312,2015_nk_155_1,Nush,2015,0.707419158316185,1.20741489810289,-0.00115184326311502,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
70,1.15751044588173,0.707871662460288,36.68,73.36,2015_nk_155_1,Nush,2015,0.707401334268026,1.2054394221315201,-0.00197547597137349,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
71,1.1640996942135,0.707783292667489,37.204,74.408,2015_nk_155_1,Nush,2015,0.70742713583246,1.20371225864058,-0.00172716349093438,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
72,1.23127397556137,0.707797271958825,37.728,75.456,2015_nk_155_1,Nush,2015,0.707416683369751,1.20199195884575,-0.00172029979483557,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
73,1.24767262489424,0.707034075400498,38.252,76.504,2015_nk_155_1,Nush,2015,0.707445280983945,1.19914962948112,-0.00284232936462381,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
74,1.14538303185934,0.707714744954688,38.776,77.552,2015_nk_155_1,Nush,2015,0.707437861547904,1.19635469505667,-0.00279493442445067,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
75,1.19186271168691,0.70667311212562,39.3,78.6,2015_nk_155_1,Nush,2015,0.707422618649618,1.19460849961591,-0.00174619544075716,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
76,1.21547402427466,0.707097180749943,39.824,79.648,2015_nk_155_1,Nush,2015,0.707426602603816,1.19190105490406,-0.00270744471185491,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
77,1.28342217174599,0.707996189945091,40.348,80.696,2015_nk_155_1,Nush,2015,0.70742100243751,1.18850537125093,-0.00339568365313192,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
78,1.12281228432733,0.706954656429972,40.872,81.744,2015_nk_155_1,Nush,2015,0.707406482449996,1.18588238736667,-0.00262298388425264,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
79,1.19850199278484,0.707047098957228,41.396,82.792,2015_nk_155_1,Nush,2015,0.70737145209307,1.183884157653,-0.00199822971367403,274.767305262075,388.994431556114,883.464,0.70565906871429,80.17143844608171
