Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
26,13.624,0.705496,0.987992,13.624,27.248,2011_nk_67,Nush,2011,NA,NA,NA,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
27,14.148,0.705571,1.006843,14.148,28.296,2011_nk_67,Nush,2011,NA,NA,NA,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
28,14.672,0.705108,1.010902,14.672,29.344,2011_nk_67,Nush,2011,NA,NA,NA,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
29,15.196,0.704396,1.004095,15.196,30.392,2011_nk_67,Nush,2011,NA,NA,NA,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
30,15.72,0.704063,0.998097,15.72,31.44,2011_nk_67,Nush,2011,0.704565033333333,1.00893578333333,NA,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
31,16.244,0.704192,1.001754,16.244,32.488,2011_nk_67,Nush,2011,0.704534216666667,1.00760468333333,-0.00133110000000003,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
32,16.768,0.703114,0.991022,16.768,33.536,2011_nk_67,Nush,2011,0.704537216666667,1.0057527,-0.00185198333333347,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
33,17.292,0.705201,0.998317,17.292,34.584,2011_nk_67,Nush,2011,0.70456605,1.00337603333333,-0.00237666666666669,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
34,17.816,0.704873,0.998485,17.816,35.632,2011_nk_67,Nush,2011,0.704562883333333,1.00165475,-0.0017212833333331,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
35,18.34,0.703789,0.98328,18.34,36.68,2011_nk_67,Nush,2011,0.704581883333333,0.999870566666667,-0.00178418333333341,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
36,18.864,0.705186,0.970309,18.864,37.728,2011_nk_67,Nush,2011,0.704568866666667,0.998274983333334,-0.00159558333333332,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
37,19.388,0.704407,0.9893,19.388,38.776,2011_nk_67,Nush,2011,0.704556733333333,0.996608716666667,-0.00166626666666658,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
38,19.912,0.704777,1.006241,19.912,39.824,2011_nk_67,Nush,2011,0.704537116666667,0.99467975,-0.00192896666666675,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
39,20.436,0.704631,0.987825,20.436,40.872,2011_nk_67,Nush,2011,0.70456645,0.992882983333334,-0.00179676666666673,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
40,20.96,0.702861,0.989116,20.96,41.92,2011_nk_67,Nush,2011,0.704548633333333,0.991132466666667,-0.00175051666666659,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
41,21.484,0.704139,0.997633,21.484,42.968,2011_nk_67,Nush,2011,0.704546983333333,0.989752716666667,-0.00137975000000001,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
42,22.008,0.705006,1.022648,22.008,44.016,2011_nk_67,Nush,2011,0.7045457,0.988423583333334,-0.0013291333333334,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
43,22.532,0.70448,1.012375,22.532,45.064,2011_nk_67,Nush,2011,0.704564266666667,0.987286183333334,-0.00113739999999996,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
44,23.056,0.704759,1.019802,23.056,46.112,2011_nk_67,Nush,2011,0.70458705,0.986556116666667,-7.3006666666664e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
45,23.58,0.704843,1.008979,23.58,47.16,2011_nk_67,Nush,2011,0.704620633333333,0.985740983333334,-8.1513333333338e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
46,24.104,0.705588,0.983815,24.104,48.208,2011_nk_67,Nush,2011,0.70461185,0.98476765,-9.7333333333327e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
47,24.628,0.704297,0.988652,24.628,49.256,2011_nk_67,Nush,2011,0.704616116666667,0.983652233333334,-0.00111541666666659,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
48,25.152,0.703803,0.976531,25.152,50.304,2011_nk_67,Nush,2011,0.704643483333333,0.982405016666667,-0.00124721666666672,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
49,25.676,0.704603,0.970339,25.676,51.352,2011_nk_67,Nush,2011,0.704652833333333,0.981029266666667,-0.00137575000000001,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
50,26.2,0.704419,0.979379,26.2,52.4,2011_nk_67,Nush,2011,0.704659033333333,0.97955915,-0.00147011666666663,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
51,26.724,0.705091,0.989444,26.724,53.448,2011_nk_67,Nush,2011,0.70464015,0.97870195,-8.572e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
52,27.248,0.704904,0.985705,27.248,54.496,2011_nk_67,Nush,2011,0.704656033333333,0.977375466666667,-0.00132648333333329,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
53,27.772,0.704389,0.979583,27.772,55.544,2011_nk_67,Nush,2011,0.70463865,0.975972916666667,-0.00140255,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
54,28.296,0.705379,0.967447,28.296,56.592,2011_nk_67,Nush,2011,0.704629816666667,0.974535016666667,-0.00143789999999999,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
55,28.82,0.706731,0.958068,28.82,57.64,2011_nk_67,Nush,2011,0.704653416666666,0.973076166666667,-0.00145885000000001,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
56,29.344,0.705469,0.965634,29.344,58.688,2011_nk_67,Nush,2011,0.704627233333333,0.971834166666667,-0.00124199999999997,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
57,29.868,0.704641,0.959425,29.868,59.736,2011_nk_67,Nush,2011,0.704634833333333,0.970629983333334,-0.00120418333333339,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
58,30.392,0.704649,0.954728,30.392,60.784,2011_nk_67,Nush,2011,0.704627566666666,0.9699461,-6.8388333333335e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
59,30.916,0.704965,0.953912,30.916,61.832,2011_nk_67,Nush,2011,0.704651,0.969417166666667,-5.2893333333337e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
60,31.44,0.705814,0.973582,31.44,62.88,2011_nk_67,Nush,2011,0.704663,0.968926166666667,-4.909999999999e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
61,31.964,0.703834,0.98109,31.964,63.928,2011_nk_67,Nush,2011,0.704660683333333,0.968094383333334,-8.3178333333333e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
62,32.488,0.705076,0.945506,32.488,64.976,2011_nk_67,Nush,2011,0.704693966666667,0.967759833333334,-3.3454999999993e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
63,33.012,0.707301,0.913108,33.012,66.024,2011_nk_67,Nush,2011,0.704679233333333,0.9673538,-4.0603333333333e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
64,33.536,0.704336,0.938107,33.536,67.072,2011_nk_67,Nush,2011,0.704697933333333,0.967126833333334,-2.2696666666666e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
65,34.06,0.704802,0.956221,34.06,68.12,2011_nk_67,Nush,2011,0.704699333333333,0.967340533333334,2.1369999999998e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
66,34.584,0.703905,0.981646,34.584,69.168,2011_nk_67,Nush,2011,0.70471545,0.967680583333334,3.4005000000003e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
67,35.108,0.70354,0.983215,35.108,70.216,2011_nk_67,Nush,2011,0.7047396,0.967430616666667,-2.4996666666665e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
68,35.632,0.704941,0.967034,35.632,71.264,2011_nk_67,Nush,2011,0.704747033333333,0.966705683333334,-7.2493333333323e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
69,36.156,0.705125,0.973646,36.156,72.312,2011_nk_67,Nush,2011,0.704734166666667,0.966362716666667,-3.4296666666666e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
70,36.68,0.704097,0.968891,36.68,73.36,2011_nk_67,Nush,2011,0.70476335,0.965855916666667,-5.0680000000002e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
71,37.204,0.704756,0.98052,37.204,74.408,2011_nk_67,Nush,2011,0.704761166666667,0.965463383333334,-3.9253333333333e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
72,37.728,0.703747,0.97139,37.728,75.456,2011_nk_67,Nush,2011,0.70473645,0.964614366666667,-8.490166666667e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
73,38.252,0.704554,0.959111,38.252,76.504,2011_nk_67,Nush,2011,0.704717266666667,0.963844883333334,-7.6948333333337e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
74,38.776,0.705211,0.966595,38.776,77.552,2011_nk_67,Nush,2011,0.704715166666667,0.96262935,-0.00121553333333335,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
75,39.3,0.704988,0.949964,39.3,78.6,2011_nk_67,Nush,2011,0.704707516666667,0.9618074,-8.2195000000007e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
76,39.824,0.703744,0.952489,39.824,79.648,2011_nk_67,Nush,2011,0.70469905,0.9615693,-2.380999999999e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
77,40.348,0.704144,0.952349,40.348,80.696,2011_nk_67,Nush,2011,0.704707,0.960833216666667,-7.360833333333e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
78,40.872,0.705432,0.941432,40.872,81.744,2011_nk_67,Nush,2011,0.704723933333333,0.960287266666667,-5.4595000000001e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
79,41.396,0.70421,0.956928,41.396,82.792,2011_nk_67,Nush,2011,0.704711233333333,0.9599565,-3.3076666666664e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
80,41.92,0.70421,0.940216,41.92,83.84,2011_nk_67,Nush,2011,0.7047076,0.959527383333334,-4.2911666666667e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
81,42.444,0.704512,0.940749,42.444,84.888,2011_nk_67,Nush,2011,0.704708616666667,0.958668283333334,-8.5910000000011e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
82,42.968,0.705689,0.92504,42.968,85.936,2011_nk_67,Nush,2011,0.70470385,0.957834366666667,-8.3391666666665e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
83,43.492,0.703044,0.932795,43.492,86.984,2011_nk_67,Nush,2011,0.704747483333333,0.957026466666667,-8.0789999999997e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
84,44.016,0.703793,0.924233,44.016,88.032,2011_nk_67,Nush,2011,0.7047505,0.95619375,-8.3271666666662e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
85,44.54,0.70458,0.911036,44.54,89.08,2011_nk_67,Nush,2011,0.7046905,0.955440416666667,-7.5333333333338e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
86,45.064,0.703925,0.913472,45.064,90.128,2011_nk_67,Nush,2011,0.704674633333333,0.954580566666667,-8.5984999999999e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
87,45.588,0.706027,0.934592,45.588,91.176,2011_nk_67,Nush,2011,0.704662316666667,0.954157166666667,-4.2340000000007e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
88,46.112,0.704672,0.969869,46.112,92.224,2011_nk_67,Nush,2011,0.70465225,0.953983466666667,-1.7369999999994e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
89,46.636,0.705802,0.972359,46.636,93.272,2011_nk_67,Nush,2011,0.704621866666667,0.95375865,-2.2481666666662e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
90,47.16,0.704783,0.968637,47.16,94.32,2011_nk_67,Nush,2011,0.704600133333333,0.9528801,-8.7855000000003e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
91,47.684,0.704053,0.951847,47.684,95.368,2011_nk_67,Nush,2011,0.704631383333333,0.951901933333334,-9.7816666666661e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
92,48.208,0.705111,0.970949,48.208,96.416,2011_nk_67,Nush,2011,0.704617066666667,0.951825183333334,-7.67499999999588e-5,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
93,48.732,0.704317,0.973955,48.732,97.464,2011_nk_67,Nush,2011,0.704580866666667,0.952316933333334,4.9175000000001e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
94,49.256,0.705995,0.984867,49.256,98.512,2011_nk_67,Nush,2011,0.704575533333333,0.9521859,-1.3103333333341e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
95,49.78,0.703873,0.996102,49.78,99.56,2011_nk_67,Nush,2011,0.704601983333333,0.951671216666667,-5.1468333333326e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
96,50.304,0.706153,0.990712,50.304,100.608,2011_nk_67,Nush,2011,0.704596766666667,0.950586733333334,-0.00108448333333344,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
97,50.828,0.705856,0.974302,50.828,101.656,2011_nk_67,Nush,2011,0.704636566666667,0.94962415,-9.6258333333332e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
98,51.352,0.705223,0.962745,51.352,102.704,2011_nk_67,Nush,2011,0.704619483333333,0.949121816666667,-5.0233333333338e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
99,51.876,0.703859,0.967247,51.876,103.752,2011_nk_67,Nush,2011,0.704616583333333,0.9483918,-7.3001666666672e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
100,52.4,0.704612,0.958708,52.4,104.8,2011_nk_67,Nush,2011,0.70463035,0.947919,-4.7279999999994e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
101,52.924,0.704008,0.974081,52.924,105.848,2011_nk_67,Nush,2011,0.7046077,0.946959483333334,-9.5951666666671e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
102,53.448,0.703523,0.971707,53.448,106.896,2011_nk_67,Nush,2011,0.70460195,0.9462583,-7.0118333333335e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
103,53.972,0.703329,0.966206,53.972,107.944,2011_nk_67,Nush,2011,0.704591583333333,0.9460746,-1.8369999999989e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
104,54.496,0.704633,0.94687,54.496,108.992,2011_nk_67,Nush,2011,0.704589833333333,0.945685133333334,-3.8946666666672e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
105,55.02,0.704384,0.959662,55.02,110.04,2011_nk_67,Nush,2011,0.704577433333333,0.94529405,-3.9108333333326e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
106,55.544,0.70508,0.969529,55.544,111.088,2011_nk_67,Nush,2011,0.704592433333333,0.944791116666667,-5.0293333333328e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
107,56.068,0.704774,0.944487,56.068,112.136,2011_nk_67,Nush,2011,0.704601883333333,0.94447285,-3.1826666666667e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
108,56.592,0.704819,0.943774,56.592,113.184,2011_nk_67,Nush,2011,0.704609516666667,0.944487783333334,1.49333333332446e-5,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
109,57.116,0.703841,0.950493,57.116,114.232,2011_nk_67,Nush,2011,0.704601833333333,0.944314616666667,-1.7316666666666e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
110,57.64,0.704201,0.953632,57.64,115.28,2011_nk_67,Nush,2011,0.704594533333333,0.944318133333334,3.51666666675854e-6,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
111,58.164,0.705152,0.937898,58.164,116.328,2011_nk_67,Nush,2011,0.704605283333333,0.944226416666667,-9.17166666666303e-5,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
112,58.688,0.704618,0.93567,58.688,117.376,2011_nk_67,Nush,2011,0.704595566666667,0.944231733333334,5.31666666658825e-6,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
113,59.212,0.707007,0.931109,59.212,118.424,2011_nk_67,Nush,2011,0.704622616666667,0.9438585,-3.7323333333327e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
114,59.736,0.70556,0.917484,59.736,119.472,2011_nk_67,Nush,2011,0.7046264,0.943879266666667,2.07666666666162e-5,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
115,60.26,0.703131,0.912868,60.26,120.52,2011_nk_67,Nush,2011,0.704608433333333,0.9443337,4.5443333333328e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
116,60.784,0.704517,0.914043,60.784,121.568,2011_nk_67,Nush,2011,0.7046155,0.944844266666667,5.1056666666671e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
117,61.308,0.703902,0.934021,61.308,122.616,2011_nk_67,Nush,2011,0.70458825,0.944963316666667,1.1905e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
118,61.832,0.704045,0.944306,61.832,123.664,2011_nk_67,Nush,2011,0.704566183333334,0.944532633333334,-4.306833333334e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
119,62.356,0.703142,0.940423,62.356,124.712,2011_nk_67,Nush,2011,0.704517233333333,0.943663183333334,-8.6944999999993e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
120,62.88,0.70451,0.920869,62.88,125.76,2011_nk_67,Nush,2011,0.704528833333333,0.942844433333334,-8.1874999999986e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
121,63.404,0.705709,0.9224,63.404,126.808,2011_nk_67,Nush,2011,0.704509933333333,0.942401433333334,-4.4300000000008e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
122,63.928,0.704217,0.940901,63.928,127.856,2011_nk_67,Nush,2011,0.704506116666667,0.942000316666667,-4.0111666666675e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
123,64.452,0.705129,0.942613,64.452,128.904,2011_nk_67,Nush,2011,0.704492783333334,0.941400766666667,-5.9954999999989e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
124,64.976,0.704016,0.930245,64.976,129.952,2011_nk_67,Nush,2011,0.704466383333333,0.94055985,-8.4091666666674e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
125,65.5,0.706389,0.92534,65.5,131,2011_nk_67,Nush,2011,0.704481833333333,0.939572016666667,-9.8783333333329e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
126,66.024,0.703592,0.916577,66.024,132.048,2011_nk_67,Nush,2011,0.7044491,0.93867695,-8.9506666666672e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
127,66.548,0.705928,0.92546,66.548,133.096,2011_nk_67,Nush,2011,0.70444775,0.938536466666667,-1.4048333333327e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
128,67.072,0.703916,0.936894,67.072,134.144,2011_nk_67,Nush,2011,0.704444133333333,0.938736416666667,1.9995000000006e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
129,67.596,0.704951,0.929845,67.596,135.192,2011_nk_67,Nush,2011,0.704465633333333,0.938562416666667,-1.7400000000011e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
130,68.12,0.704923,0.940523,68.12,136.24,2011_nk_67,Nush,2011,0.704458816666667,0.9384008,-1.6161666666669e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
131,68.644,0.703397,0.922949,68.644,137.288,2011_nk_67,Nush,2011,0.704476433333333,0.938250683333334,-1.5011666666664e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
132,69.168,0.703402,0.929319,69.168,138.336,2011_nk_67,Nush,2011,0.704506833333333,0.937996316666667,-2.5436666666667e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
133,69.692,0.703932,0.948089,69.692,139.384,2011_nk_67,Nush,2011,0.704535466666667,0.93790095,-9.53666666665409e-5,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
134,70.216,0.705106,0.943227,70.216,140.432,2011_nk_67,Nush,2011,0.704521766666667,0.9382571,3.5615e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
135,70.74,0.704244,0.926499,70.74,141.48,2011_nk_67,Nush,2011,0.704529733333333,0.938574783333334,3.1768333333326e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
136,71.264,0.704644,0.922313,71.264,142.528,2011_nk_67,Nush,2011,0.704531983333333,0.938506383333334,-6.83999999999685e-5,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
137,71.788,0.704711,0.933253,71.788,143.576,2011_nk_67,Nush,2011,0.70451135,0.938847800000001,3.4141666666676e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
138,72.312,0.70589,0.942328,72.312,144.624,2011_nk_67,Nush,2011,0.7044908,0.939195183333334,3.4738333333328e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
139,72.836,0.703749,0.946538,72.836,145.672,2011_nk_67,Nush,2011,0.704502366666667,0.939489083333334,2.9389999999995e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
140,73.36,0.703772,0.940427,73.36,146.72,2011_nk_67,Nush,2011,0.7045295,0.93982295,3.3386666666668e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
141,73.884,0.705157,0.935246,73.884,147.768,2011_nk_67,Nush,2011,0.704503383333333,0.940492450000001,6.695000000001e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
142,74.408,0.705106,0.925359,74.408,148.816,2011_nk_67,Nush,2011,0.70450725,0.940835333333334,3.4288333333332e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
143,74.932,0.704667,0.910401,74.932,149.864,2011_nk_67,Nush,2011,0.704470233333333,0.94135565,5.2031666666663e-4,725.862737012335,855.703684603987,1432.616,0.704723346774194,527.6213127665884
