Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
148,77.552,0.707881172409415,0.746459892293549,155.104,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
149,78.076,0.708269359832623,1.6425329932924,156.152,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
150,78.6,0.70907584279433,2.38451125059138,157.2,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
151,79.124,0.709379817994094,2.59792566648988,158.248,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
152,79.648,0.709007963942162,2.62369544955957,159.296,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
153,80.172,0.70921687129851,2.6140156267104,160.344,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
154,80.696,0.70929965567564,2.58070177589205,161.392,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
155,81.22,0.709608970178,2.60888310335151,162.44,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
156,81.744,0.708796391916845,2.60768246300983,163.488,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
157,82.268,0.70944790690261,2.65085101469803,164.536,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
158,82.792,0.709004588033525,2.69116101595087,165.584,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
159,83.316,0.70905170768648,2.73892775164817,166.632,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
160,83.84,0.709136098892091,2.75988191079967,167.68,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
161,84.364,0.70898265129991,2.70744693145039,168.728,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
162,84.888,0.709019138882654,2.7121174476436,169.776,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
163,85.412,0.70942377348965,2.72913799284047,170.824,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
164,85.936,0.70881225192942,2.68738135457418,171.872,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
165,86.46,0.708799912818161,2.68497861294783,172.92,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
166,86.984,0.709414011965083,2.71629670029336,173.968,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
167,87.508,0.708406680650685,2.64009088009488,175.016,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
168,88.032,0.709449857664766,2.5915755956323,176.064,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
169,88.556,0.70953068090623606,2.65067243468931,177.112,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
170,89.08,0.709488921008121,2.66906578290467,178.16,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
171,89.604,0.709274031261853,2.73604868937451,179.208,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
172,90.128,0.708703856915767,2.79491569058148,180.256,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
173,90.652,0.709020442779617,2.80115353439288,181.304,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
174,91.176,0.709049603122203,2.86527876765338,182.352,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
175,91.7,0.70951160329099106,2.90046190599111,183.4,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
176,92.224,0.709463659345285,2.87444124718896,184.448,2021_k_199,Kusko,2021,NA,NA,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
177,92.748,0.709116581913951,2.89904886381907,185.496,2021_k_199,Kusko,2021,0.709134676679305,2.89458527519125,NA,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
178,93.272,0.709263489660821,2.98515569823159,186.544,2021_k_199,Kusko,2021,0.70916227152661,2.93672556420633,0.0421402890150739,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
179,93.796,0.709384211464004,2.95477765975493,187.592,2021_k_199,Kusko,2021,0.709179303435014,2.96396568689286,0.0272401226865329,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
180,94.32,0.709034609276707,3.00397738961987,188.64,2021_k_199,Kusko,2021,0.709177998570994,2.97873092728305,0.0147652403901875,1408.62993417847,1874.92934222581,3283.384,0.70804368450641,NA
