Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
1,0.524,0.705784,0.70025,0.524,1.048,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
2,1.048,0.705093,0.728573,1.048,2.096,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
3,1.572,0.704878,0.726083,1.572,3.144,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
4,2.096,0.70537,0.747247,2.096,4.192,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
5,2.62,0.704856,0.720305,2.62,5.24,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
6,3.144,0.706572,0.720687,3.144,6.288,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
7,3.668,0.705789,0.714266,3.668,7.336,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
8,4.192,0.704063,0.723817,4.192,8.384,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
9,4.716,0.707514,0.72108,4.716,9.432,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
10,5.24,0.705881,0.718987,5.24,10.48,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
11,5.764,0.706387,0.712942,5.764,11.528,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
12,6.288,0.706203,0.725787,6.288,12.576,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
13,6.812,0.705701,0.735272,6.812,13.624,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
14,7.336,0.706845,0.721441,7.336,14.672,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
15,7.86,0.706206,0.696629,7.86,15.72,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
16,8.384,0.70495,0.708121,8.384,16.768,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
17,8.908,0.705078,0.724754,8.908,17.816,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
18,9.432,0.70584,0.741036,9.432,18.864,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
19,9.956,0.705518,0.74652,9.956,19.912,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
20,10.48,0.70671,0.727022,10.48,20.96,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
21,11.004,0.705891,0.743595,11.004,22.008,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
22,11.528,0.706294,0.757937,11.528,23.056,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
23,12.052,0.704649,0.764095,12.052,24.104,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
24,12.576,0.705314,0.761029,12.576,25.152,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
25,13.1,0.706855,0.756574,13.1,26.2,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
26,13.624,0.706182,0.777066,13.624,27.248,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
27,14.148,0.706659,0.786341,14.148,28.296,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
28,14.672,0.705872,0.804288,14.672,29.344,2011_nk_31,Nush,2011,NA,NA,NA,633.6111668703,790.470896833564,1116.12,0.705103206666667,299.0540302503969
