"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
534,279.816,0.703165679394242,0.397716381991049,559.632,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
535,280.34,0.707066169825572,0.401182050142181,560.68,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
536,280.864,0.703877950211458,0.40107733903082,561.728,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
537,281.388,0.704236292067539,0.406640938328733,562.776,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
538,281.912,0.704640903916797,0.402013804850045,563.824,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
539,282.436,0.705956254266798,0.399404179395606,564.872,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
540,282.96,0.705655306334255,0.402376348563438,565.92,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
541,283.484,0.706032664554901,0.407166764742652,566.968,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
542,284.008,0.70578623572165,0.407943651542536,568.016,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
543,284.532,0.703537642420297,0.40345979292938,569.064,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
544,285.056,0.704205109436087,0.40550129845848,570.112,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
545,285.58,0.70780694537132,0.403186417058045,571.16,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
546,286.104,0.704172224728022,0.413198592466557,572.208,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
547,286.628,0.707308279576106,0.412515386012519,573.256,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
548,287.152,0.705299165212061,0.410360858236462,574.304,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
549,287.676,0.705725885504888,0.414458495303274,575.352,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
550,288.2,0.705585259087085,0.416787243290144,576.4,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
551,288.724,0.705154077123549,0.412643761423133,577.448,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
552,289.248,0.704087471139012,0.420331118282498,578.496,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
553,289.772,0.703592277456822,0.419141707627824,579.544,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
554,290.296,0.705413412412698,0.418903212866304,580.592,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
555,290.82,0.70654405007854,0.420444432341637,581.64,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
556,291.344,0.70583289004083,0.410830008343995,582.688,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
557,291.868,0.703824114321072,0.405553193400287,583.736,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
558,292.392,0.704468831995586,0.401991879179638,584.784,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
559,292.916,0.704033002142484,0.4031510737479,585.832,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
560,293.44,0.707330815651753,0.408070228968549,586.88,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
561,293.964,0.701603798958907,0.406697734733122,587.928,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
562,294.488,0.703294245659324,0.398025893507843,588.976,"2014_nk_142","Nush",2014,NA,0.705230863164733,283,558.907127154901,617.459118434143
563,295.012,0.705562740850093,0.399764513833203,590.024,"2014_nk_142","Nush",2014,0.70522633496199,0.705230863164733,283,558.907127154901,617.459118434143
564,295.536,0.704175461789515,0.394377211612751,591.072,"2014_nk_142","Nush",2014,0.70528782270104,0.705230863164733,283,558.907127154901,617.459118434143
565,296.06,0.705711852489283,0.394593513851198,592.12,"2014_nk_142","Nush",2014,0.705265920075657,0.705230863164733,283,558.907127154901,617.459118434143
566,296.584,0.707236954718095,0.396304876583933,593.168,"2014_nk_142","Nush",2014,0.705343596668171,0.705230863164733,283,558.907127154901,617.459118434143
567,297.108,0.703358533802509,0.401071648472371,594.216,"2014_nk_142","Nush",2014,0.705367360113847,0.705230863164733,283,558.907127154901,617.459118434143
568,297.632,0.707238117941851,0.39778117665787,595.264,"2014_nk_142","Nush",2014,0.705401290942067,0.705230863164733,283,558.907127154901,617.459118434143
569,298.156,0.705959032920049,0.401914715407309,596.312,"2014_nk_142","Nush",2014,0.705367076982759,0.705230863164733,283,558.907127154901,617.459118434143
570,298.68,0.705007758260147,0.402894581013102,597.36,"2014_nk_142","Nush",2014,0.705317535346891,0.705230863164733,283,558.907127154901,617.459118434143
571,299.204,0.706225370998714,0.403521375260179,598.408,"2014_nk_142","Nush",2014,0.705332289439232,0.705230863164733,283,558.907127154901,617.459118434143
