"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
561,293.964,0.709805114261068,0.562718362509961,587.928,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
562,294.488,0.7096865195882,0.566923519710301,588.976,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
563,295.012,0.708907472055312,0.560161652875973,590.024,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
564,295.536,0.710563858162171,0.564692769363813,591.072,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
565,296.06,0.709088775087083,0.560475523808161,592.12,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
566,296.584,0.709545904272444,0.562050424340271,593.168,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
567,297.108,0.708852234561156,0.559783469689449,594.216,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
568,297.632,0.708933616554868,0.58542928414624,595.264,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
569,298.156,0.708666505750285,0.557882105155917,596.312,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
570,298.68,0.710209508818923,0.551460099429921,597.36,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
571,299.204,0.706694153834847,0.55651343808328,598.408,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
572,299.728,0.707604440035716,0.56320236512708,599.456,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
573,300.252,0.709419016594804,0.554234600523913,600.504,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
574,300.776,0.707677044894893,0.550661692094812,601.552,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
575,301.3,0.709479094512141,0.547558546632876,602.6,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
576,301.824,0.708459117268982,0.557908792627023,603.648,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
577,302.348,0.708547885507644,0.565053040033376,604.696,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
578,302.872,0.709472532529155,0.553172054660895,605.744,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
579,303.396,0.706336205779884,0.559115772011198,606.792,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
580,303.92,0.710672899787405,0.569711053760413,607.84,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
581,304.444,0.709616294739038,0.564346216166292,608.888,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
582,304.968,0.70956613973109,0.548195657443831,609.936,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
583,305.492,0.709833283256557,0.546282567777722,610.984,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
584,306.016,0.707326582709886,0.559284561114409,612.032,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
585,306.54,0.708093106490248,0.566600775279521,613.08,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
586,307.064,0.708812177259815,0.559948094680896,614.128,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
587,307.588,0.709572469039195,0.56708857713705,615.176,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
588,308.112,0.709620979838366,0.558146881750492,616.224,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
589,308.636,0.709523182515289,0.556066624321924,617.272,"2014_nk_10_redo_2ndredo","Nush",2014,NA,0.709054759747213,699,587.467464055259,695.49381336061
590,309.16,0.708712100060193,0.551535155557935,618.32,"2014_nk_10_redo_2ndredo","Nush",2014,0.709010652112042,0.709054759747213,699,587.467464055259,695.49381336061
591,309.684,0.709797489489704,0.549614751531835,619.368,"2014_nk_10_redo_2ndredo","Nush",2014,0.708980527769458,0.709054759747213,699,587.467464055259,695.49381336061
592,310.208,0.709959035383625,0.561916453385149,620.416,"2014_nk_10_redo_2ndredo","Nush",2014,0.708968793967395,0.709054759747213,699,587.467464055259,695.49381336061
593,310.732,0.708785517441806,0.569974364831194,621.464,"2014_nk_10_redo_2ndredo","Nush",2014,0.708964962503459,0.709054759747213,699,587.467464055259,695.49381336061
594,311.256,0.70901539898657,0.55934558570022,622.512,"2014_nk_10_redo_2ndredo","Nush",2014,0.70893387199671,0.709054759747213,699,587.467464055259,695.49381336061
