Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
938,491.512,0.7085339579122705,1.4574404206273843,983.024,2017_kk_124redoa,Kusko,2017,NA
939,492.036,0.709147596392004,1.4349458552222605,984.072,2017_kk_124redoa,Kusko,2017,NA
940,492.56,0.7081333192164182,1.4039080725621529,985.12,2017_kk_124redoa,Kusko,2017,0.7085595237696837
941,493.084,0.7075937789069056,1.393362505785238,986.168,2017_kk_124redoa,Kusko,2017,0.7085688722118879
942,493.608,0.7079859164375883,1.3957593526765972,987.216,2017_kk_124redoa,Kusko,2017,0.7085493468161747
943,494.132,0.7093073659958122,1.3945001998292117,988.264,2017_kk_124redoa,Kusko,2017,0.7085285659554343
944,494.656,0.7087515773664625,1.3859291161269305,989.312,2017_kk_124redoa,Kusko,2017,0.7085174908027307
945,495.18,0.7084454681996829,1.3919392488721731,990.36,2017_kk_124redoa,Kusko,2017,0.7085000679138034
946,495.704,0.7093304129943812,1.3967057738957975,991.408,2017_kk_124redoa,Kusko,2017,0.7084974666438983
947,496.228,0.7089750759218901,1.3822884717177917,992.456,2017_kk_124redoa,Kusko,2017,0.7084846334015904
948,496.752,0.7092134544147658,1.3568441195069447,993.504,2017_kk_124redoa,Kusko,2017,0.7084929955609682
949,497.276,0.7074489883028676,1.3520973726629093,994.552,2017_kk_124redoa,Kusko,2017,0.7084897720524052
950,497.8,0.7085021462940838,1.352856048134939,995.6,2017_kk_124redoa,Kusko,2017,0.7084826050602667
951,498.324,0.7087772765096445,1.355031165480029,996.648,2017_kk_124redoa,Kusko,2017,0.7084567377666974
952,498.848,0.7085643255683597,1.354278338803631,997.696,2017_kk_124redoa,Kusko,2017,0.7084478805070361
953,499.372,0.708584760179192,1.3355460764350384,998.744,2017_kk_124redoa,Kusko,2017,0.7084148767887033
954,499.896,0.7089936809339502,1.3098617853804553,999.792,2017_kk_124redoa,Kusko,2017,0.7084010524544438
955,500.42,0.7080554696759531,1.3083243743397228,1000.84,2017_kk_124redoa,Kusko,2017,0.7083839813450665
956,500.944,0.7074211346780668,1.3031952515447112,1001.888,2017_kk_124redoa,Kusko,2017,0.70838693570909
957,501.468,0.7087734542363961,1.3016507105914896,1002.936,2017_kk_124redoa,Kusko,2017,0.7083828286396605
958,501.992,0.708366988065396,1.3205178984559598,1003.984,2017_kk_124redoa,Kusko,2017,0.7083814254936468
959,502.516,0.7087314813540547,1.3101519050188146,1005.032,2017_kk_124redoa,Kusko,2017,0.7083794544887695
960,503.04,0.7077617773930992,1.303126975596825,1006.08,2017_kk_124redoa,Kusko,2017,0.70837693393188494
961,503.564,0.7083209690474369,1.2807479239200543,1007.128,2017_kk_124redoa,Kusko,2017,0.708355482879439
962,504.088,0.7086496422950952,1.2812691107081902,1008.176,2017_kk_124redoa,Kusko,2017,0.7083496438744092
963,504.612,0.7084763687173072,1.2657277489583298,1009.224,2017_kk_124redoa,Kusko,2017,0.7083160258534043
964,505.136,0.7091428761145521,1.2591395351324546,1010.272,2017_kk_124redoa,Kusko,2017,0.7082968638588355
965,505.66,0.7082182539707164,1.250579533869179,1011.32,2017_kk_124redoa,Kusko,2017,0.7083033150665166
966,506.184,0.7095340854310067,1.2673541374029726,1012.368,2017_kk_124redoa,Kusko,2017,0.7083171788009847
967,506.708,0.708370870152252,1.2708252660556998,1013.416,2017_kk_124redoa,Kusko,2017,0.7083101073242326
968,507.232,0.7086521296760376,1.2722385429971608,1014.464,2017_kk_124redoa,Kusko,2017,0.7082949006287845
969,507.756,0.707254014932449,1.247076236495552,1015.512,2017_kk_124redoa,Kusko,2017,0.7082671378231904
970,508.28,0.707834701604166,1.2245018598534487,1016.56,2017_kk_124redoa,Kusko,2017,0.7082671132059973
971,508.804,0.7080595007581285,1.2210906940493376,1017.608,2017_kk_124redoa,Kusko,2017,0.7082637042648743
972,509.328,0.7083663803767725,1.2221455448839378,1018.656,2017_kk_124redoa,Kusko,2017,0.7082514345504972
973,509.852,0.7073869493854317,1.2098441295614124,1019.704,2017_kk_124redoa,Kusko,2017,0.708243522443128
974,510.376,0.708949590141288,1.1972422407048946,1020.752,2017_kk_124redoa,Kusko,2017,0.7082294471698583
975,510.9,0.7080645372933907,1.1995665523919026,1021.8,2017_kk_124redoa,Kusko,2017,0.7082286323797503
976,511.424,0.7082275518989407,1.2144299965748158,1022.848,2017_kk_124redoa,Kusko,2017,0.7082099529721136
977,511.948,0.7079034912548772,1.2044830201292578,1023.896,2017_kk_124redoa,Kusko,2017,0.7082066620728711
978,512.472,0.7082050722938155,1.2184738092753449,1024.944,2017_kk_124redoa,Kusko,2017,0.7081800929107687
979,512.996,0.7083313058524303,1.2096711547220296,1025.992,2017_kk_124redoa,Kusko,2017,0.7081897901613683
980,513.52,0.7083047698514305,1.2052293222499004,1027.04,2017_kk_124redoa,Kusko,2017,0.7081859716368558
981,514.044,0.7073690988258018,1.2002570381503752,1028.088,2017_kk_124redoa,Kusko,2017,0.7081547648748073
982,514.568,0.7080278626151076,1.205909578889916,1029.136,2017_kk_124redoa,Kusko,2017,0.7081571100189401
983,515.092,0.7070232169391685,1.2018001660294788,1030.184,2017_kk_124redoa,Kusko,2017,0.7081596435760021
984,515.616,0.7081592596597391,1.1885776385791895,1031.232,2017_kk_124redoa,Kusko,2017,0.7081429437322956
985,516.14,0.7078151828979466,1.1836874571688958,1032.28,2017_kk_124redoa,Kusko,2017,0.708138707602216
986,516.664,0.7093888099865173,1.1845793142507528,1033.328,2017_kk_124redoa,Kusko,2017,0.7081433445484034
