Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
147,77.028,7.0674549421305621e-001,0.39563360279127646,154.056,2017_kk_119,Kusko,2017
148,77.552,7.0692912976906719e-001,0.9118724268318285,155.104,2017_kk_119,Kusko,2017
149,78.07600000000001,7.0853142883509002e-001,1.0611052020799587,156.15200000000002,2017_kk_119,Kusko,2017
150,78.60000000000001,7.0730392770856365e-001,1.0427478776218324,157.20000000000002,2017_kk_119,Kusko,2017
151,79.12400000000001,7.0822787570762702e-001,1.0228369683001586,158.24800000000002,2017_kk_119,Kusko,2017
152,79.64800000000001,7.0799668190433263e-001,0.9782325640884766,159.29600000000002,2017_kk_119,Kusko,2017
153,80.172,7.0754099847338303e-001,0.9694491147665492,160.344,2017_kk_119,Kusko,2017
154,80.696,7.0826307074945960e-001,0.9401688621857869,161.392,2017_kk_119,Kusko,2017
155,81.22,7.0697861709975485e-001,0.9061898751807133,162.44,2017_kk_119,Kusko,2017
156,81.744,7.0752035812127467e-001,0.8817452946427968,163.488,2017_kk_119,Kusko,2017
157,82.268,7.0892038711237593e-001,0.90912248727853,164.536,2017_kk_119,Kusko,2017
158,82.792,7.0733559196603524e-001,0.9251461733437011,165.584,2017_kk_119,Kusko,2017
159,83.316,7.0868333000811257e-001,0.9365253988827951,166.632,2017_kk_119,Kusko,2017
160,83.84,7.0754820070452040e-001,0.9377760103757475,167.68,2017_kk_119,Kusko,2017
161,84.364,7.0802024269580743e-001,0.9392595166289991,168.728,2017_kk_119,Kusko,2017
162,84.888,7.0931151661986558e-001,0.9167057642543197,169.776,2017_kk_119,Kusko,2017
163,85.412,7.0812046301178011e-001,0.9164777393811044,170.824,2017_kk_119,Kusko,2017
164,85.936,7.0749990002738306e-001,0.904744791510884,171.872,2017_kk_119,Kusko,2017
165,86.46000000000001,7.0718006046735138e-001,0.9045699099620209,172.92000000000002,2017_kk_119,Kusko,2017
166,86.98400000000001,7.0704422314274318e-001,0.9101282357661892,173.96800000000002,2017_kk_119,Kusko,2017
167,87.50800000000001,7.0695992324472612e-001,0.9132492261160837,175.01600000000002,2017_kk_119,Kusko,2017
168,88.03200000000001,7.0789018790583502e-001,0.91212211416007,176.06400000000002,2017_kk_119,Kusko,2017
169,88.55600000000001,7.0836230757744267e-001,0.9186667318182633,177.11200000000002,2017_kk_119,Kusko,2017
170,89.08,7.0794549160574249e-001,0.9080593846642001,178.16,2017_kk_119,Kusko,2017
171,89.604,7.0682229667055885e-001,0.918551001807786,179.208,2017_kk_119,Kusko,2017
172,90.128,7.0750946656824998e-001,0.9106819886936515,180.256,2017_kk_119,Kusko,2017
173,90.652,7.0689165632187601e-001,0.9207706113896981,181.304,2017_kk_119,Kusko,2017
174,91.176,7.0715777836138538e-001,0.9096848332229877,182.352,2017_kk_119,Kusko,2017
175,91.7,7.0972224747982804e-001,0.904844370497822,183.4,2017_kk_119,Kusko,2017
176,92.224,7.0739321493731122e-001,0.8887994068171737,184.448,2017_kk_119,Kusko,2017
177,92.748,7.0816814002188488e-001,0.8853441284571815,185.496,2017_kk_119,Kusko,2017
178,93.272,7.0749837899947654e-001,0.882055408810841,186.544,2017_kk_119,Kusko,2017
179,93.796,7.0755512526746034e-001,0.8846158474004788,187.592,2017_kk_119,Kusko,2017
180,94.32000000000001,7.0742767114588623e-001,0.8780611773178334,188.64000000000001,2017_kk_119,Kusko,2017
181,94.84400000000001,7.0692850040083755e-001,0.8956796196193721,189.68800000000002,2017_kk_119,Kusko,2017
182,95.36800000000001,7.0848346117966365e-001,0.8870456033525733,190.73600000000002,2017_kk_119,Kusko,2017
183,95.89200000000001,7.0744551221756735e-001,0.8674228355898644,191.78400000000002,2017_kk_119,Kusko,2017
184,96.41600000000001,7.0876858553540900e-001,0.8680856737663064,192.83200000000002,2017_kk_119,Kusko,2017
185,96.94,7.0839097391874573e-001,0.8771016780900078,193.88,2017_kk_119,Kusko,2017
186,97.464,7.0719665173909008e-001,0.8920279209433932,194.928,2017_kk_119,Kusko,2017
187,97.988,7.0962869329914080e-001,0.872724692185804,195.976,2017_kk_119,Kusko,2017
188,98.512,7.0860805386908432e-001,0.8573870074444316,197.024,2017_kk_119,Kusko,2017
189,99.036,7.0774821021093060e-001,0.856080507461008,198.072,2017_kk_119,Kusko,2017
190,99.56,7.0939567675221293e-001,0.8613024632253861,199.12,2017_kk_119,Kusko,2017
191,100.084,7.0776630606691482e-001,0.8621789890453264,200.168,2017_kk_119,Kusko,2017
192,100.608,7.0845928281997472e-001,0.8648682994637785,201.216,2017_kk_119,Kusko,2017
193,101.132,7.0858675848534769e-001,0.872879172394057,202.264,2017_kk_119,Kusko,2017
194,101.656,7.0835793299091510e-001,0.863019049078879,203.312,2017_kk_119,Kusko,2017
195,102.18,7.0791748999417681e-001,0.857780819820799,204.36,2017_kk_119,Kusko,2017
196,102.70400000000001,7.0765597356896592e-001,0.8498310054140756,205.40800000000002,2017_kk_119,Kusko,2017
197,103.22800000000001,7.0793711307402596e-001,0.8735211429396081,206.45600000000002,2017_kk_119,Kusko,2017
198,103.75200000000001,7.0790003382169497e-001,0.8696626811294825,207.50400000000002,2017_kk_119,Kusko,2017
199,104.27600000000001,7.0615208368916560e-001,0.8743743070447408,208.55200000000002,2017_kk_119,Kusko,2017
200,104.80000000000001,7.0792820971342985e-001,0.8762752742748852,209.60000000000002,2017_kk_119,Kusko,2017
201,105.32400000000001,7.0791089050197786e-001,0.8753572274294767,210.64800000000002,2017_kk_119,Kusko,2017
