Cycle,Time,Iso,Sr88,Microns,FishID,Watershed,Year
74,38.776,7.0828061183681112e-001,0.2309794862414382,77.552,2017_kk_160,Yukon,2017
75,39.300000000000004,7.1092912134530084e-001,0.6604448997678852,78.60000000000001,2017_kk_160,Yukon,2017
76,39.824000000000005,7.0912985914293436e-001,0.829014121773004,79.64800000000001,2017_kk_160,Yukon,2017
77,40.348,7.0938784149001222e-001,0.8391119989740451,80.696,2017_kk_160,Yukon,2017
78,40.872,7.0887297739206090e-001,0.8186521560011913,81.744,2017_kk_160,Yukon,2017
79,41.396,7.0861079655060499e-001,0.8173821816636849,82.792,2017_kk_160,Yukon,2017
80,41.92,7.0800491260841036e-001,0.7876363313572541,83.84,2017_kk_160,Yukon,2017
81,42.444,7.0855753576550562e-001,0.7407798388670352,84.888,2017_kk_160,Yukon,2017
82,42.968,7.0885800905510821e-001,0.7396014355054988,85.936,2017_kk_160,Yukon,2017
83,43.492000000000004,7.0963554776906368e-001,0.7445339119402516,86.98400000000001,2017_kk_160,Yukon,2017
84,44.016000000000005,7.0989723458850928e-001,0.7390085530399858,88.03200000000001,2017_kk_160,Yukon,2017
85,44.540000000000006,7.1022736924982888e-001,0.6983536031738561,89.08000000000001,2017_kk_160,Yukon,2017
86,45.064,7.1016827646995262e-001,0.7188745742159043,90.128,2017_kk_160,Yukon,2017
87,45.588,7.0892830647201288e-001,0.7272485986963563,91.176,2017_kk_160,Yukon,2017
88,46.112,7.0962579642551615e-001,0.7075036164311613,92.224,2017_kk_160,Yukon,2017
89,46.636,7.0830843472988481e-001,0.6906839621281178,93.272,2017_kk_160,Yukon,2017
90,47.160000000000004,7.0985764854017053e-001,0.7098962539697229,94.32000000000001,2017_kk_160,Yukon,2017
91,47.684000000000005,7.0959014209812632e-001,0.7061533933707005,95.36800000000001,2017_kk_160,Yukon,2017
92,48.208000000000006,7.0967290056977717e-001,0.6678077688047682,96.41600000000001,2017_kk_160,Yukon,2017
93,48.732,7.1050072499852879e-001,0.6791800578381666,97.464,2017_kk_160,Yukon,2017
94,49.256,7.0915440035142141e-001,0.6951081092633047,98.512,2017_kk_160,Yukon,2017
95,49.78,7.0883276831370734e-001,0.6757256135651147,99.56,2017_kk_160,Yukon,2017
96,50.304,7.0892910912843399e-001,0.6431207186983287,100.608,2017_kk_160,Yukon,2017
97,50.828,7.0973678185696687e-001,0.6479765848229712,101.656,2017_kk_160,Yukon,2017
98,51.352000000000004,7.1132706903475762e-001,0.6646750421468516,102.70400000000001,2017_kk_160,Yukon,2017
99,51.876000000000005,7.0654627808931025e-001,0.633668975684193,103.75200000000001,2017_kk_160,Yukon,2017
100,52.400000000000006,7.1031944281288850e-001,0.6150500885445013,104.80000000000001,2017_kk_160,Yukon,2017
101,52.92400000000001,7.1014582217947653e-001,0.619174701193034,105.84800000000001,2017_kk_160,Yukon,2017
102,53.448,7.0958240005127882e-001,0.5965862388797606,106.896,2017_kk_160,Yukon,2017
103,53.972,7.0919847749911435e-001,0.5693116972567177,107.944,2017_kk_160,Yukon,2017
104,54.496,7.0843895114691380e-001,0.6035852848440006,108.992,2017_kk_160,Yukon,2017
105,55.02,7.1138908611405594e-001,0.6248825307354395,110.04,2017_kk_160,Yukon,2017
106,55.544000000000004,7.1165327156829228e-001,0.600092343586534,111.08800000000001,2017_kk_160,Yukon,2017
107,56.068000000000005,7.0914315169929876e-001,0.5789671832852996,112.13600000000001,2017_kk_160,Yukon,2017
108,56.592000000000006,7.0711626322407284e-001,0.5983929207421285,113.18400000000001,2017_kk_160,Yukon,2017
109,57.116,7.1031639064936736e-001,0.6002611739752026,114.232,2017_kk_160,Yukon,2017
110,57.64,7.0991488328251862e-001,0.5707380552919505,115.28,2017_kk_160,Yukon,2017
111,58.164,7.0850651310909962e-001,0.5641795232660473,116.328,2017_kk_160,Yukon,2017
112,58.688,7.1067956791624387e-001,0.5889700221661718,117.376,2017_kk_160,Yukon,2017
113,59.212,7.0965853330074946e-001,0.5829627109679355,118.424,2017_kk_160,Yukon,2017
114,59.736000000000004,7.0823718424369331e-001,0.5599998834973239,119.47200000000001,2017_kk_160,Yukon,2017
115,60.260000000000005,7.0930174640490173e-001,0.577765112101218,120.52000000000001,2017_kk_160,Yukon,2017
116,60.784000000000006,7.0943071613927911e-001,0.594948953158106,121.56800000000001,2017_kk_160,Yukon,2017
117,61.30800000000001,7.0843939047273030e-001,0.5722657244788614,122.61600000000001,2017_kk_160,Yukon,2017
118,61.832,7.1064665833818919e-001,0.5628532247255447,123.664,2017_kk_160,Yukon,2017
119,62.356,7.1030046493606658e-001,0.5681160714974912,124.712,2017_kk_160,Yukon,2017
120,62.88,7.1116968942334868e-001,0.5724961461856369,125.76,2017_kk_160,Yukon,2017
121,63.404,7.1003077234379564e-001,0.5194583450692783,126.808,2017_kk_160,Yukon,2017
122,63.928000000000004,7.0819143498823234e-001,0.5284889616052235,127.85600000000001,2017_kk_160,Yukon,2017
123,64.452,7.1095838894635799e-001,0.5246713859968783,128.904,2017_kk_160,Yukon,2017
124,64.976,7.0866859160911988e-001,0.48460374875099704,129.952,2017_kk_160,Yukon,2017
125,65.5,7.1005893390425479e-001,0.45969730219922494,131,2017_kk_160,Yukon,2017
126,66.024,7.1151018228356733e-001,0.4909509741138096,132.048,2017_kk_160,Yukon,2017
127,66.548,7.1103339474977068e-001,0.5155098056247788,133.096,2017_kk_160,Yukon,2017
128,67.072,7.1014323693696269e-001,0.4961912078444136,134.144,2017_kk_160,Yukon,2017
