Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
269,140.95600000000002,0.7075770328883956,0.5944738000701595,281.91200000000003,2017_kk_172a,Kusko,2017,0.7082440378868105
270,141.48000000000002,0.7101040644310065,0.5839122274982051,282.96000000000004,2017_kk_172a,Kusko,2017,0.7082403521987184
271,142.00400000000002,0.7100757355303075,0.5760331368507101,284.00800000000004,2017_kk_172a,Kusko,2017,0.7082552896733538
272,142.52800000000002,0.707038724230742,0.5736033714452031,285.05600000000004,2017_kk_172a,Kusko,2017,0.7082473263093407
273,143.05200000000002,0.7087491508703627,0.5774559675419902,286.10400000000004,2017_kk_172a,Kusko,2017,0.7082513584354214
274,143.576,0.7088707714775698,0.5705119131595827,287.152,2017_kk_172a,Kusko,2017,0.7082700597496834
275,144.1,0.709653277391757,0.5686815695257241,288.2,2017_kk_172a,Kusko,2017,0.7082518958171581
276,144.624,0.7083323344077607,0.5635345829736735,289.248,2017_kk_172a,Kusko,2017,0.7082632377491911
277,145.148,0.7066236962893557,0.5571691651617101,290.296,2017_kk_172a,Kusko,2017,0.7082387987972739
278,145.672,0.7081521599631339,0.5597537274851457,291.344,2017_kk_172a,Kusko,2017,0.7082576104058176
279,146.196,0.7087546810306588,0.5573587553928039,292.392,2017_kk_172a,Kusko,2017,0.7082194703705416
280,146.72,0.7084630499817094,0.560147711800884,293.44,2017_kk_172a,Kusko,2017,0.7082595110692677
281,147.244,0.708918602954517,0.5580627613170243,294.488,2017_kk_172a,Kusko,2017,0.7082823045233274
282,147.768,0.7100817483653151,0.5514220048892644,295.536,2017_kk_172a,Kusko,2017,0.708317672381323
283,148.292,0.7082758691875717,0.5479833907891843,296.584,2017_kk_172a,Kusko,2017,0.7082115012848447
284,148.816,0.7088537092479431,0.5456961112663886,297.632,2017_kk_172a,Kusko,2017,0.708175606885182
285,149.34,0.708521140222743,0.5511872305296622,298.68,2017_kk_172a,Kusko,2017,0.7082170767660289
286,149.864,0.7091586741917771,0.54651042037227,299.728,2017_kk_172a,Kusko,2017,0.708242341037348
287,150.388,0.7067396979285048,0.5452767770550535,300.776,2017_kk_172a,Kusko,2017,0.7082154072135544
288,150.912,0.7080113325019907,0.5498522722998749,301.824,2017_kk_172a,Kusko,2017,0.7082680378277113
289,151.436,0.7084464554229047,0.543164642258092,302.872,2017_kk_172a,Kusko,2017,0.7082713390291172
290,151.96,0.7089877083008959,0.5358481410095336,303.92,2017_kk_172a,Kusko,2017,0.708259615934793
291,152.484,0.7077316938350198,0.5196198619139254,304.968,2017_kk_172a,Kusko,2017,0.7082507096891287
292,153.008,0.7073283076920501,0.5222428345224849,306.016,2017_kk_172a,Kusko,2017,0.7082016077084232
293,153.532,0.7068980862385753,0.5371640570948929,307.064,2017_kk_172a,Kusko,2017,0.7081778573763294
294,154.056,0.709187903097753,0.5344287168815995,308.112,2017_kk_172a,Kusko,2017,0.7081831593820753
295,154.58,0.7083174275137919,0.518151615031901,309.16,2017_kk_172a,Kusko,2017,0.7081687031270445
296,155.104,0.7067364112922218,0.5200309204536602,310.208,2017_kk_172a,Kusko,2017,0.7081076947353406
297,155.628,0.7074414051191633,0.5184188483674479,311.25600000000003,2017_kk_172a,Kusko,2017,0.7081195091704778
298,156.15200000000002,0.7068268950518964,0.5161890114579156,312.30400000000003,2017_kk_172a,Kusko,2017,0.7081381693172659
299,156.67600000000002,0.7052895638028874,0.5058468460903686,313.35200000000003,2017_kk_172a,Kusko,2017,0.7081197937335685
300,157.20000000000002,0.708630060873015,0.4958839942417932,314.40000000000003,2017_kk_172a,Kusko,2017,0.7081343420363474
301,157.72400000000002,0.7078093727207154,0.5037883347060748,315.44800000000004,2017_kk_172a,Kusko,2017,0.7081113835645853
302,158.24800000000002,0.7080046643653433,0.5065315717707409,316.49600000000004,2017_kk_172a,Kusko,2017,0.7081013403395036
303,158.77200000000002,0.7093907294580319,0.4971365522639592,317.54400000000004,2017_kk_172a,Kusko,2017,0.7080960822527445
304,159.29600000000002,0.7083775084436793,0.49352026652699577,318.59200000000004,2017_kk_172a,Kusko,2017,0.7080327450109579
305,159.82,0.7075918012426049,0.49563037913296926,319.64,2017_kk_172a,Kusko,2017,0.7079947857721126
306,160.344,0.708264607186396,0.4871364463076802,320.688,2017_kk_172a,Kusko,2017,0.7079962299071324
307,160.868,0.7067993473472957,0.4894160537385633,321.736,2017_kk_172a,Kusko,2017,0.7080292195030341
308,161.392,0.7086301548079436,0.4893510832260844,322.784,2017_kk_172a,Kusko,2017,0.7079962869357466
309,161.916,0.7056925704065287,0.4872611467408029,323.832,2017_kk_172a,Kusko,2017,0.7079870243861616
310,162.44,0.7090386707487557,0.4840817668285424,324.88,2017_kk_172a,Kusko,2017,0.7079852140861715
311,162.964,0.7092245746650969,0.4873625672285108,325.928,2017_kk_172a,Kusko,2017,0.7079393396608332
312,163.488,0.7106378016758916,0.4838461812159941,326.976,2017_kk_172a,Kusko,2017,0.7078990941499247
313,164.012,0.7043248029536816,0.4732889868170085,328.024,2017_kk_172a,Kusko,2017,0.7078699327977768
314,164.536,0.70662255553664,0.4846329179709779,329.072,2017_kk_172a,Kusko,2017,0.7078552952227294
315,165.06,0.7100732335920457,0.4807948863602987,330.12,2017_kk_172a,Kusko,2017,0.7079037665629478
316,165.584,0.7106747611491868,0.4856525024846948,331.168,2017_kk_172a,Kusko,2017,0.7078687434261113
317,166.108,0.7078945778275288,0.47733210850381014,332.216,2017_kk_172a,Kusko,2017,0.7079160054581252
318,166.632,0.7106933218792273,0.47377243478419584,333.264,2017_kk_172a,Kusko,2017,0.7079136259264167
319,167.156,0.7074329194703182,0.46690999703523095,334.312,2017_kk_172a,Kusko,2017,0.7078801270249829
320,167.68,0.708177534575401,0.4632476354350823,335.36,2017_kk_172a,Kusko,2017,0.7079007727520233
321,168.204,0.7076526578858461,0.4596916764732999,336.408,2017_kk_172a,Kusko,2017,0.7078914575598849
322,168.728,0.705469690441475,0.46980630473622453,337.456,2017_kk_172a,Kusko,2017,0.707906052155977
323,169.252,0.7085945248013839,0.4735166061449585,338.504,2017_kk_172a,Kusko,2017,0.7079109230161001
324,169.776,0.7082600632733952,0.46983237486716506,339.552,2017_kk_172a,Kusko,2017,0.7079058667016495
325,170.3,0.7081328544992542,0.4648360461858214,340.6,2017_kk_172a,Kusko,2017,0.7079146904426831
326,170.824,0.7054906027368537,0.46063058957713104,341.648,2017_kk_172a,Kusko,2017,0.7079024023264477
327,171.348,0.7076435997616599,0.46519344453178546,342.696,2017_kk_172a,Kusko,2017,0.7078969603581595
328,171.872,0.7089132842504664,0.4727652702116072,343.744,2017_kk_172a,Kusko,2017,0.7079356246395165
329,172.39600000000002,0.7064744978665517,0.4661770463863413,344.79200000000003,2017_kk_172a,Kusko,2017,0.7079635972110148
330,172.92000000000002,0.7109769625977426,0.4638824221060211,345.84000000000003,2017_kk_172a,Kusko,2017,0.7079476944076166
331,173.44400000000002,0.7086982272245781,0.4625560450157828,346.88800000000003,2017_kk_172a,Kusko,2017,0.7079649472281048
332,173.96800000000002,0.7064361307258439,0.4644550917845384,347.93600000000004,2017_kk_172a,Kusko,2017,0.7079913109870566
333,174.49200000000002,0.7084336656648167,0.46057401289672273,348.98400000000004,2017_kk_172a,Kusko,2017,0.7079683976202277
334,175.01600000000002,0.7050705369703809,0.46284963841128635,350.03200000000004,2017_kk_172a,Kusko,2017,0.707971045391744
335,175.54000000000002,0.7073757230610338,0.4566952354424701,351.08000000000004,2017_kk_172a,Kusko,2017,0.7079647713649792
336,176.06400000000002,0.7084189825089481,0.45250397998404907,352.12800000000004,2017_kk_172a,Kusko,2017,0.7079556841797566
337,176.58800000000002,0.7086030720434582,0.4537007106061954,353.17600000000004,2017_kk_172a,Kusko,2017,0.7079752830581076
338,177.112,0.7061762059258837,0.46800616735995415,354.224,2017_kk_172a,Kusko,2017,0.7079640059923
339,177.636,0.7081989280555591,0.4658880827453605,355.272,2017_kk_172a,Kusko,2017,0.7080006069217869
340,178.16,0.708354431982309,0.47092488792290543,356.32,2017_kk_172a,Kusko,2017,0.7079720438057245
341,178.684,0.7061661374342197,0.4641425871709247,357.368,2017_kk_172a,Kusko,2017,0.7079604564145277
342,179.208,0.707667017710798,0.4678464776685846,358.416,2017_kk_172a,Kusko,2017,0.7079045449872725
343,179.732,0.7065261880586972,0.4556393069978937,359.464,2017_kk_172a,Kusko,2017,0.7079565797077344
344,180.256,0.7079754547450969,0.4630433609122031,360.512,2017_kk_172a,Kusko,2017,0.7079521559488903
345,180.78,0.7114294206358558,0.4682071250924716,361.56,2017_kk_172a,Kusko,2017,0.7078778121685415
346,181.304,0.707057285981583,0.4645836214576971,362.608,2017_kk_172a,Kusko,2017,0.7078376429263963
347,181.828,0.7095754198493387,0.4642956168659986,363.656,2017_kk_172a,Kusko,2017,0.7078393325734428
348,182.352,0.7078685605994878,0.4613809151178792,364.704,2017_kk_172a,Kusko,2017,0.7077899601088986
349,182.876,0.7064365213368747,0.4664590562432473,365.752,2017_kk_172a,Kusko,2017,0.7078322798561216
350,183.4,0.7102264519233286,0.4678727987163916,366.8,2017_kk_172a,Kusko,2017,0.7078248794212676
351,183.924,0.7071727823067118,0.45796824169770817,367.848,2017_kk_172a,Kusko,2017,0.7078279597623989
352,184.448,0.7082039834575747,0.46270385538911074,368.896,2017_kk_172a,Kusko,2017,0.7078556739551968
353,184.972,0.7071903378459613,0.4543574335056897,369.944,2017_kk_172a,Kusko,2017,0.7078296695365348
354,185.496,0.7088845242307164,0.45703302099835935,370.992,2017_kk_172a,Kusko,2017,0.7077902173201615
355,186.02,0.708846851975807,0.4514816132339377,372.04,2017_kk_172a,Kusko,2017,0.7077932121179323
356,186.544,0.705999124318103,0.46313219715210274,373.088,2017_kk_172a,Kusko,2017,0.7078457296905342
357,187.068,0.7071148870218745,0.45680879086535225,374.136,2017_kk_172a,Kusko,2017,0.70782656819476375
