Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
128,67.072,0.7069312334069008,0.80403710478013235,134.144,2017_kk_247,Kusko,2017,0.7082030540882912
129,67.596,0.7083895891540039,0.8035108905533777,135.192,2017_kk_247,Kusko,2017,0.7082285069430443
130,68.12,0.7082790440860296,0.8121057797140703,136.24,2017_kk_247,Kusko,2017,0.7082465449559433
131,68.644,0.708409967543943,0.7964408573367465,137.288,2017_kk_247,Kusko,2017,0.7082690791068408
132,69.168,0.7077586178641504,0.803058345302471,138.336,2017_kk_247,Kusko,2017,0.7082197062423329
133,69.69200000000001,0.7078977480670563,0.8244641312554075,139.384,2017_kk_247,Kusko,2017,0.7082460950895342
134,70.21600000000001,0.7080390323636928,0.825006402783545,140.43200000000002,2017_kk_247,Kusko,2017,0.7082487193820027
135,70.74000000000001,0.7074946260173823,0.8228486171303294,141.48000000000002,2017_kk_247,Kusko,2017,0.7082772748500172
136,71.26400000000001,0.7077233322086549,0.8168580359685942,142.52800000000002,2017_kk_247,Kusko,2017,0.7083019653093395
137,71.78800000000001,0.7085540803654473,0.8145613538533151,143.57600000000002,2017_kk_247,Kusko,2017,0.7083023740997192
138,72.312,0.7080156003536912,0.8190750106474866,144.624,2017_kk_247,Kusko,2017,0.7082937577397941
139,72.836,0.7082018723283129,0.8349176978650501,145.672,2017_kk_247,Kusko,2017,0.7082939561703046
140,73.36,0.7079714619778261,0.8489789955826427,146.72,2017_kk_247,Kusko,2017,0.7083113327296869
141,73.884,0.7087096270528014,0.8341034494498366,147.768,2017_kk_247,Kusko,2017,0.7083272458869053
142,74.408,0.708822523477986,0.8328404611685608,148.816,2017_kk_247,Kusko,2017,0.7083187335833723
143,74.932,0.7086934221911051,0.8278980800741301,149.864,2017_kk_247,Kusko,2017,0.7083225006225772
144,75.456,0.7068479875576238,0.8340220840551923,150.912,2017_kk_247,Kusko,2017,0.7083522632710844
145,75.98,0.7084032306674832,0.8384912568393889,151.96,2017_kk_247,Kusko,2017,0.7083383971574443
146,76.504,0.7082881716878332,0.8521971223272482,153.008,2017_kk_247,Kusko,2017,0.7083328090984914
147,77.028,0.7078313508415875,0.8458135774243833,154.056,2017_kk_247,Kusko,2017,0.708316196548331
148,77.552,0.7080207401213539,0.8427833810398233,155.104,2017_kk_247,Kusko,2017,0.708281817499817
149,78.07600000000001,0.7074756477052384,0.8464769010820756,156.15200000000002,2017_kk_247,Kusko,2017,0.7082514669376374
150,78.60000000000001,0.7084220387282779,0.8472125264624459,157.20000000000002,2017_kk_247,Kusko,2017,0.7082397077831254
151,79.12400000000001,0.7075104671001958,0.8507872386369685,158.24800000000002,2017_kk_247,Kusko,2017,0.7082218855285788
152,79.64800000000001,0.7086693891461476,0.8599188694534952,159.29600000000002,2017_kk_247,Kusko,2017,0.7082251620622251
153,80.172,0.7069188981965159,0.8618176862137341,160.344,2017_kk_247,Kusko,2017,0.7082408016494385
154,80.696,0.7078959778817153,0.8474150002288446,161.392,2017_kk_247,Kusko,2017,0.7082257488367987
