Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
200,104.8,0.7073576144891095,1.116592974227536,209.6,2017_kk_271redo,Kusko,2017,0.7080967246319797
201,105.324,0.7079444939152518,1.1491172208680984,210.648,2017_kk_271redo,Kusko,2017,0.7080965961200039
202,105.848,0.7084494019048808,1.1213416824199665,211.696,2017_kk_271redo,Kusko,2017,0.7080932077155172
203,106.372,0.7082648907843004,1.1129517725025695,212.744,2017_kk_271redo,Kusko,2017,0.7080985204056586
204,106.896,0.7086147563468281,1.1309654764507333,213.792,2017_kk_271redo,Kusko,2017,0.7080901482722829
205,107.42,0.7079628170319135,1.1337300484730788,214.84,2017_kk_271redo,Kusko,2017,0.7080960001837956
206,107.944,0.7076183189434958,1.1020815484876034,215.888,2017_kk_271redo,Kusko,2017,0.7081096937250072
207,108.468,0.7080676982017876,1.1146893698920832,216.936,2017_kk_271redo,Kusko,2017,0.7081108511467317
208,108.992,0.709020128427076,1.1358822783332072,217.984,2017_kk_271redo,Kusko,2017,0.7081020031107373
209,109.516,0.7084457605292522,1.119234152780043,219.032,2017_kk_271redo,Kusko,2017,0.7080691833327853
210,110.04,0.7079912499413293,1.1120718904756417,220.08,2017_kk_271redo,Kusko,2017,0.7080881757236687
211,110.564,0.7093640793370759,1.1309361020472604,221.128,2017_kk_271redo,Kusko,2017,0.7081022835281383
212,111.088,0.7077061100166147,1.1356390219664914,222.176,2017_kk_271redo,Kusko,2017,0.7081180899735247
213,111.612,0.7081892704774034,1.1222828947613903,223.224,2017_kk_271redo,Kusko,2017,0.7081150186479497
214,112.136,0.7091316646749193,1.1437272238093206,224.272,2017_kk_271redo,Kusko,2017,0.7080938619363125
215,112.66,0.708238131260586,1.1457822158887123,225.32,2017_kk_271redo,Kusko,2017,0.7080891360560239
216,113.184,0.7085929063656888,1.1283265416580344,226.368,2017_kk_271redo,Kusko,2017,0.7080658284651196
217,113.708,0.7068095355458824,1.1180097406376006,227.416,2017_kk_271redo,Kusko,2017,0.7080710921048206
218,114.232,0.7076150842209438,1.1386588794057546,228.464,2017_kk_271redo,Kusko,2017,0.7080734800221886
219,114.756,0.7078532110226908,1.156692497604751,229.512,2017_kk_271redo,Kusko,2017,0.7080857712303174
220,115.28,0.7073341877097811,1.1322674292778898,230.56,2017_kk_271redo,Kusko,2017,0.7080769573260919
221,115.804,0.7083377651687036,1.1201441078864849,231.608,2017_kk_271redo,Kusko,2017,0.7081100635400475
222,116.328,0.708778094353673,1.1405250031475012,232.656,2017_kk_271redo,Kusko,2017,0.708098571135401
223,116.852,0.7086456060883856,1.1237043147226742,233.704,2017_kk_271redo,Kusko,2017,0.7080977458519684
224,117.376,0.7078163710459668,1.1041189550365995,234.752,2017_kk_271redo,Kusko,2017,0.7080874595799248
225,117.9,0.7081721772508379,1.117925729575714,235.8,2017_kk_271redo,Kusko,2017,0.7081048202262874
226,118.424,0.7087759574450914,1.1324605827784289,236.848,2017_kk_271redo,Kusko,2017,0.7080726090532946
227,118.948,0.7089785912123188,1.1142889667139058,237.896,2017_kk_271redo,Kusko,2017,0.7080858831054369
