Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
383,200.692,0.7083652827491889,0.9409925462229144,401.384,2017_kk_225redo,Kusko,2017,0.7089136327404393
384,201.216,0.7102797042389348,0.9197510227512204,402.432,2017_kk_225redo,Kusko,2017,0.7089291071753869
385,201.74,0.7087193621281037,0.9079569085709612,403.48,2017_kk_225redo,Kusko,2017,0.7089591556077262
386,202.264,0.709395797089805,0.9056087546438892,404.528,2017_kk_225redo,Kusko,2017,0.7089380894958526
387,202.788,0.7095740740914511,0.9277780076167864,405.576,2017_kk_225redo,Kusko,2017,0.7089228437395737
388,203.312,0.708087111484319,0.9239638945004692,406.624,2017_kk_225redo,Kusko,2017,0.7089552394678814
389,203.836,0.709814207640051,0.9162486217584428,407.672,2017_kk_225redo,Kusko,2017,0.7089273663985449
390,204.36,0.7094792497061269,0.9060797361255466,408.72,2017_kk_225redo,Kusko,2017,0.7088964945685343
391,204.884,0.7085869736045239,0.8896401273259256,409.768,2017_kk_225redo,Kusko,2017,0.7089161444079427
392,205.408,0.7085665532945338,0.8931049285919122,410.816,2017_kk_225redo,Kusko,2017,0.7089526504885071
393,205.932,0.7095017829311546,0.8908446734202421,411.864,2017_kk_225redo,Kusko,2017,0.7089397374130805
394,206.456,0.7094789813564981,0.889965080627474,412.912,2017_kk_225redo,Kusko,2017,0.7089287508679457
395,206.98,0.7089497489707697,0.9012920782765462,413.96,2017_kk_225redo,Kusko,2017,0.7088924821821664
396,207.504,0.708897008633193,0.9077038315040884,415.008,2017_kk_225redo,Kusko,2017,0.7088822565051572
397,208.028,0.7084108995562379,0.90437729376203,416.056,2017_kk_225redo,Kusko,2017,0.708854233088115
398,208.552,0.7086134927230315,0.8991414164131036,417.104,2017_kk_225redo,Kusko,2017,0.7088339061387949
399,209.076,0.7090096889586383,0.9101721675435324,418.152,2017_kk_225redo,Kusko,2017,0.7088489892822241
400,209.6,0.707485568152701,0.9012012236839944,419.2000000000001,2017_kk_225redo,Kusko,2017,0.7088439662807866
401,210.124,0.7083425691057,0.8973274435250499,420.2480000000001,2017_kk_225redo,Kusko,2017,0.708835275105112
402,210.648,0.708967474874206,0.8980702950343917,421.296,2017_kk_225redo,Kusko,2017,0.7088452421119628
403,211.172,0.710038369449318,0.899838725685503,422.344,2017_kk_225redo,Kusko,2017,0.7088634517233044
404,211.696,0.708543285756975,0.9010835341807863,423.392,2017_kk_225redo,Kusko,2017,0.708848106545097
405,212.22,0.7060900435217053,0.8914814703145463,424.44,2017_kk_225redo,Kusko,2017,0.7088385663791246
406,212.744,0.7075264828567083,0.904424199844614,425.488,2017_kk_225redo,Kusko,2017,0.7088358926535635
407,213.268,0.7091825759075587,0.9119252747056974,426.536,2017_kk_225redo,Kusko,2017,0.7088336083179935
408,213.792,0.7096233177108188,0.9112400907494675,427.584,2017_kk_225redo,Kusko,2017,0.7088385595541572
409,214.316,0.7088842448159131,0.9215370689836544,428.632,2017_kk_225redo,Kusko,2017,0.7088395645824879
410,214.84,0.7079539395386419,0.9240252868950938,429.68,2017_kk_225redo,Kusko,2017,0.7088626265133803
411,215.364,0.7090547118838157,0.918592665447189,430.728,2017_kk_225redo,Kusko,2017,0.7088452446130734
412,215.888,0.7088753967390572,0.91095912755884,431.776,2017_kk_225redo,Kusko,2017,0.7088594429340855
413,216.412,0.7096816209280002,0.9288744933411932,432.824,2017_kk_225redo,Kusko,2017,0.7088602555414584
414,216.936,0.7098449870144805,0.932573507305616,433.872,2017_kk_225redo,Kusko,2017,0.7088260786177779
415,217.46,0.7097155681204286,0.931226237145592,434.92,2017_kk_225redo,Kusko,2017,0.7088203999249667
416,217.984,0.7085886865797261,0.918880608862375,435.968,2017_kk_225redo,Kusko,2017,0.7088068844315293
417,218.508,0.7089452070102068,0.9166928376287262,437.016,2017_kk_225redo,Kusko,2017,0.7087742668748888
418,219.032,0.7103495487549705,0.9145027255493324,438.064,2017_kk_225redo,Kusko,2017,0.7087934359410466
419,219.556,0.708031511362078,0.9088545000606848,439.112,2017_kk_225redo,Kusko,2017,0.7087753067373376
420,220.08,0.7080488570351586,0.9107970714587592,440.16,2017_kk_225redo,Kusko,2017,0.7087450742960762
421,220.604,0.7095152856334179,0.9207800364665796,441.208,2017_kk_225redo,Kusko,2017,0.7087344909073942
422,221.128,0.7098770188389142,0.9090691391419295,442.256,2017_kk_225redo,Kusko,2017,0.7087467808778959
423,221.652,0.7087633133525707,0.8982841806362905,443.304,2017_kk_225redo,Kusko,2017,0.7087165829968088
424,222.176,0.7089960876910542,0.8792888910293827,444.352,2017_kk_225redo,Kusko,2017,0.708709941166592
425,222.7,0.707830320656172,0.88136272212898,445.4,2017_kk_225redo,Kusko,2017,0.7087016903150232
426,223.224,0.7086180855176297,0.8865916365733137,446.448,2017_kk_225redo,Kusko,2017,0.7086945164597651
