Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.7089426,3.6668706,0.524,1.048,2011_nk_186,Nush,2011
2,1.048,0.7089624,3.6942497,1.048,2.096,2011_nk_186,Nush,2011
3,1.524,0.709669,3.5690352,1.572,3.144,2011_nk_186,Nush,2011
4,2.048,0.708658,3.4772665,2.096,4.192,2011_nk_186,Nush,2011
5,2.524,0.7092005,3.3008495,2.62,5.24,2011_nk_186,Nush,2011
6,3.048,0.7092143,3.3537188000000002,3.144,6.288,2011_nk_186,Nush,2011
7,3.524,0.7090675,3.2910883,3.668,7.336,2011_nk_186,Nush,2011
8,4.048,0.7093778,3.1763513,4.192,8.384,2011_nk_186,Nush,2011
9,4.524,0.7088024,3.0508583,4.716,9.432,2011_nk_186,Nush,2011
10,5.048,0.7093383,2.9545034,5.24,10.48,2011_nk_186,Nush,2011
11,5.524,0.7088648,2.8717516,5.764,11.528,2011_nk_186,Nush,2011
12,6.048,0.7095665,2.8652701,6.288,12.576,2011_nk_186,Nush,2011
13,6.524,0.7092276,2.8514241,6.812,13.624,2011_nk_186,Nush,2011
14,7.048,0.7083917,2.8675471,7.336,14.672,2011_nk_186,Nush,2011
15,7.524,0.7087152,2.8716329,7.86,15.72,2011_nk_186,Nush,2011
16,8.048,0.7093322,2.8478537,8.384,16.768,2011_nk_186,Nush,2011
17,8.524,0.7091682,2.7922875,8.908000000000001,17.816000000000003,2011_nk_186,Nush,2011
18,9.048,0.7095042,2.7442447,9.432000000000002,18.864000000000004,2011_nk_186,Nush,2011
19,9.524,0.7091934,2.6977766,9.956,19.912,2011_nk_186,Nush,2011
20,10.048,0.7092568,2.7771867,10.48,20.96,2011_nk_186,Nush,2011
21,10.524,0.7091312,2.8388814,11.004000000000001,22.008000000000003,2011_nk_186,Nush,2011
22,11.048,0.7093439,2.924801,11.528000000000002,23.056000000000004,2011_nk_186,Nush,2011
23,11.524,0.7091645,2.9984803,12.052,24.104,2011_nk_186,Nush,2011
24,12.048,0.7086058,3.0453511,12.576,25.152,2011_nk_186,Nush,2011
25,12.524,0.7092323,3.0468351,13.100000000000001,26.200000000000003,2011_nk_186,Nush,2011
26,13.048,0.7091964,3.0978026,13.624000000000002,27.248000000000005,2011_nk_186,Nush,2011
27,13.524,0.7092108,3.0642267,14.148,28.296,2011_nk_186,Nush,2011
28,14.048,0.7092597,3.1583187,14.672,29.344,2011_nk_186,Nush,2011
29,14.524,0.709346,3.2378793,15.196000000000002,30.392000000000003,2011_nk_186,Nush,2011
30,15.048,0.7089098,3.2650577,15.720000000000002,31.440000000000005,2011_nk_186,Nush,2011
31,15.524,0.7092507,3.3032499,16.244,32.488,2011_nk_186,Nush,2011
32,16.048,0.7088579,3.4369205,16.768,33.536,2011_nk_186,Nush,2011
33,16.524,0.7090055,3.597115,17.292,34.584,2011_nk_186,Nush,2011
34,17.048,0.7090333,3.7028049,17.816000000000003,35.632000000000005,2011_nk_186,Nush,2011
35,17.524,0.7089435,3.7939359,18.340000000000003,36.68000000000001,2011_nk_186,Nush,2011
36,18.048,0.7092922,3.8058189,18.864,37.728,2011_nk_186,Nush,2011
37,18.524,0.709513,3.8351251,19.388,38.776,2011_nk_186,Nush,2011
38,19.048,0.7094887,3.9809869,19.912000000000003,39.824000000000005,2011_nk_186,Nush,2011
39,19.524,0.7091547,3.8673498,20.436,40.872,2011_nk_186,Nush,2011
40,20.048,0.7091646,3.8454756,20.96,41.92,2011_nk_186,Nush,2011
41,20.524,0.7088976,3.8768665,21.484,42.968,2011_nk_186,Nush,2011
42,21.048,0.7090405,3.8910207,22.008000000000003,44.016000000000005,2011_nk_186,Nush,2011
43,21.524,0.7090691,3.8376385,22.532000000000004,45.06400000000001,2011_nk_186,Nush,2011
44,22.048,0.7089882,3.7746568,23.056,46.112,2011_nk_186,Nush,2011
45,22.524,0.7093251,3.7058024,23.580000000000002,47.160000000000004,2011_nk_186,Nush,2011
46,23.048,0.7092907,3.7794871,24.104000000000003,48.208000000000006,2011_nk_186,Nush,2011
47,23.524,0.7091235,3.8132662,24.628,49.256,2011_nk_186,Nush,2011
48,24.048,0.7086049,3.6950807,25.152,50.304,2011_nk_186,Nush,2011
49,24.524,0.7094677,3.6785607,25.676000000000002,51.352000000000004,2011_nk_186,Nush,2011
50,25.048,0.7092607,3.7303895,26.200000000000003,52.400000000000006,2011_nk_186,Nush,2011
51,25.524,0.7093218,3.6819426,26.724000000000004,53.44800000000001,2011_nk_186,Nush,2011
52,26.048,0.7096234,3.6910648,27.248,54.496,2011_nk_186,Nush,2011
53,26.524,0.7088101,3.7400311999999998,27.772000000000002,55.544000000000004,2011_nk_186,Nush,2011
54,27.048,0.7091811,3.7215017,28.296000000000003,56.592000000000006,2011_nk_186,Nush,2011
55,27.524,0.7093261,3.7054074,28.82,57.64,2011_nk_186,Nush,2011
56,28.048,0.7093316,3.7751684,29.344,58.688,2011_nk_186,Nush,2011
57,28.524,0.7089935,3.7977335,29.868000000000002,59.736000000000004,2011_nk_186,Nush,2011
58,29.048,0.7093392,3.8527383,30.392000000000003,60.784000000000006,2011_nk_186,Nush,2011
59,29.524,0.7092798,3.8294339,30.916000000000004,61.83200000000001,2011_nk_186,Nush,2011
60,30.048,0.7093398,3.7403162,31.44,62.88,2011_nk_186,Nush,2011
61,30.524,0.708723,3.7909633,31.964000000000002,63.928000000000004,2011_nk_186,Nush,2011
62,31.048,0.7090176,3.815361,32.488,64.976,2011_nk_186,Nush,2011
63,31.524,0.7091466,3.8316273,33.012,66.024,2011_nk_186,Nush,2011
64,32.048,0.7093804,3.797697,33.536,67.072,2011_nk_186,Nush,2011
65,32.524,0.7097272,3.7493052,34.06,68.12,2011_nk_186,Nush,2011
66,33.048,0.7094992,3.7541381,34.584,69.168,2011_nk_186,Nush,2011
67,33.524,0.7090465,3.809078,35.108000000000004,70.21600000000001,2011_nk_186,Nush,2011
68,34.048,0.7089912,3.9346845,35.632000000000005,71.26400000000001,2011_nk_186,Nush,2011
69,34.524,0.7089758,3.8490458,36.156000000000006,72.31200000000001,2011_nk_186,Nush,2011
70,35.048,0.7091967,3.9513489,36.68,73.36,2011_nk_186,Nush,2011
71,35.524,0.7093275,3.8731676,37.204,74.408,2011_nk_186,Nush,2011
72,36.048,0.708846,3.9576251,37.728,75.456,2011_nk_186,Nush,2011
73,36.524,0.7092686,4.0021749,38.252,76.504,2011_nk_186,Nush,2011
74,37.048,0.7094479,3.995411,38.776,77.552,2011_nk_186,Nush,2011
75,37.524,0.7096991,3.951533,39.300000000000004,78.60000000000001,2011_nk_186,Nush,2011
76,38.048,0.7087786,3.8705178,39.824000000000005,79.64800000000001,2011_nk_186,Nush,2011
77,38.524,0.709439,3.7920965,40.348,80.696,2011_nk_186,Nush,2011
78,39.048,0.7091645,3.7188937,40.872,81.744,2011_nk_186,Nush,2011
79,39.524,0.7092611,3.7426132,41.396,82.792,2011_nk_186,Nush,2011
80,40.048,0.7083661,3.7695558,41.92,83.84,2011_nk_186,Nush,2011
81,40.524,0.7094172,3.770302,42.444,84.888,2011_nk_186,Nush,2011
82,41.048,0.7093055,3.7115924,42.968,85.936,2011_nk_186,Nush,2011
83,41.524,0.7088518,3.514511,43.492000000000004,86.98400000000001,2011_nk_186,Nush,2011
84,42.048,0.708945,3.2848778,44.016000000000005,88.03200000000001,2011_nk_186,Nush,2011
85,42.524,0.7088872,3.1230312,44.540000000000006,89.08000000000001,2011_nk_186,Nush,2011
86,43.048,0.7091041,3.1143046,45.064,90.128,2011_nk_186,Nush,2011
87,43.524,0.7091351,3.0447415,45.588,91.176,2011_nk_186,Nush,2011
88,44.048,0.7086166,3.0715698,46.112,92.224,2011_nk_186,Nush,2011
89,44.524,0.7093852,3.2085615,46.636,93.272,2011_nk_186,Nush,2011
90,45.048,0.7091358,3.2731509,47.160000000000004,94.32000000000001,2011_nk_186,Nush,2011
91,45.524,0.709919,3.2740057,47.684000000000005,95.36800000000001,2011_nk_186,Nush,2011
92,46.048,0.7091535,3.2936696,48.208000000000006,96.41600000000001,2011_nk_186,Nush,2011
93,46.524,0.7089709,3.2874373,48.732,97.464,2011_nk_186,Nush,2011
94,47.048,0.7094722,3.3048844,49.256,98.512,2011_nk_186,Nush,2011
95,47.524,0.7092738,3.2521728,49.78,99.56,2011_nk_186,Nush,2011
96,48.048,0.709192,3.2661454,50.304,100.608,2011_nk_186,Nush,2011
97,48.524,0.7087366,3.231103,50.828,101.656,2011_nk_186,Nush,2011
98,49.048,0.7092498,3.2318162,51.352000000000004,102.70400000000001,2011_nk_186,Nush,2011
99,49.524,0.7094265,3.239722,51.876000000000005,103.75200000000001,2011_nk_186,Nush,2011
100,50.048,0.7090086,3.2694059,52.400000000000006,104.80000000000001,2011_nk_186,Nush,2011
101,50.524,0.708736,3.2198232,52.92400000000001,105.84800000000001,2011_nk_186,Nush,2011
102,51.048,0.7091689,3.2429948,53.448,106.896,2011_nk_186,Nush,2011
103,51.524,0.7094468,3.2518749,53.972,107.944,2011_nk_186,Nush,2011
104,52.048,0.7091114,3.2467358,54.496,108.992,2011_nk_186,Nush,2011
105,52.524,0.7097236,3.2606247,55.02,110.04,2011_nk_186,Nush,2011
106,53.048,0.7093075,3.2979709,55.544000000000004,111.08800000000001,2011_nk_186,Nush,2011
107,53.524,0.7088797,3.2693633,56.068000000000005,112.13600000000001,2011_nk_186,Nush,2011
108,54.048,0.7087292,3.2467639,56.592000000000006,113.18400000000001,2011_nk_186,Nush,2011
109,54.524,0.7089622,3.2900572,57.116,114.232,2011_nk_186,Nush,2011
110,55.048,0.7088265,3.3222445,57.64,115.28,2011_nk_186,Nush,2011
111,55.524,0.7091972,3.3163001,58.164,116.328,2011_nk_186,Nush,2011
112,56.048,0.708841,3.373775,58.688,117.376,2011_nk_186,Nush,2011
113,56.524,0.7089382,3.4303165,59.212,118.424,2011_nk_186,Nush,2011
114,57.048,0.7089524,3.4092872,59.736000000000004,119.47200000000001,2011_nk_186,Nush,2011
115,57.524,0.7094217,3.4432153,60.260000000000005,120.52000000000001,2011_nk_186,Nush,2011
116,58.048,0.7091012,3.4349574,60.784000000000006,121.56800000000001,2011_nk_186,Nush,2011
117,58.524,0.7089482,3.4887805,61.30800000000001,122.61600000000001,2011_nk_186,Nush,2011
118,59.048,0.7096568,3.5303029,61.832,123.664,2011_nk_186,Nush,2011
119,59.524,0.7094906,3.4997096,62.356,124.712,2011_nk_186,Nush,2011
120,60.048,0.7091186,3.5229521,62.88,125.76,2011_nk_186,Nush,2011
121,60.524,0.7091995,3.5244587,63.404,126.808,2011_nk_186,Nush,2011
122,61.048,0.7095886,3.5843542,63.928000000000004,127.85600000000001,2011_nk_186,Nush,2011
123,61.524,0.7090141,3.6912868,64.452,128.904,2011_nk_186,Nush,2011
124,62.048,0.7090416,3.774355,64.976,129.952,2011_nk_186,Nush,2011
125,62.524,0.7087524,3.8879612,65.5,131,2011_nk_186,Nush,2011
