Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.708547,2.118916,0.524,1.048,2011_nk_81,Nush,2011
2,1.048,0.70884,2.256586,1.048,2.096,2011_nk_81,Nush,2011
3,1.572,0.70938,2.143619,1.572,3.144,2011_nk_81,Nush,2011
4,2.096,0.709153,2.071513,2.096,4.192,2011_nk_81,Nush,2011
5,2.62,0.708154,2.313747,2.62,5.24,2011_nk_81,Nush,2011
6,3.144,0.709209,2.66711,3.144,6.288,2011_nk_81,Nush,2011
7,3.668,0.709306,3.039938,3.668,7.336,2011_nk_81,Nush,2011
8,4.192,0.709864,3.50964,4.192,8.384,2011_nk_81,Nush,2011
9,4.716,0.709136,3.129715,4.716,9.432,2011_nk_81,Nush,2011
10,5.24,0.708796,2.78688,5.24,10.48,2011_nk_81,Nush,2011
11,5.764,0.709049,2.605111,5.764,11.528,2011_nk_81,Nush,2011
12,6.288,0.708975,2.521089,6.288,12.576,2011_nk_81,Nush,2011
13,6.812,0.709388,2.455787,6.812,13.624,2011_nk_81,Nush,2011
14,7.336,0.709078,2.410529,7.336,14.672,2011_nk_81,Nush,2011
15,7.86,0.709275,2.419039,7.86,15.72,2011_nk_81,Nush,2011
16,8.384,0.709138,2.385647,8.384,16.768,2011_nk_81,Nush,2011
17,8.908,0.709099,2.41906,8.908000000000001,17.816000000000003,2011_nk_81,Nush,2011
18,9.432,0.708774,2.401005,9.432000000000002,18.864000000000004,2011_nk_81,Nush,2011
19,9.956,0.709566,2.41388,9.956,19.912,2011_nk_81,Nush,2011
20,10.48,0.70911,2.401613,10.48,20.96,2011_nk_81,Nush,2011
21,11.004,0.708926,2.447589,11.004000000000001,22.008000000000003,2011_nk_81,Nush,2011
22,11.528,0.709299,2.442352,11.528000000000002,23.056000000000004,2011_nk_81,Nush,2011
23,12.052,0.709894,2.415135,12.052,24.104,2011_nk_81,Nush,2011
24,12.576,0.709534,2.439623,12.576,25.152,2011_nk_81,Nush,2011
