Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.708269,2.343605,0.524,1.048,2011_nk_126,Nush,2011
2,1.048,0.709117,2.345445,1.048,2.096,2011_nk_126,Nush,2011
3,1.572,0.708986,2.253377,1.572,3.144,2011_nk_126,Nush,2011
4,2.096,0.709248,2.142914,2.096,4.192,2011_nk_126,Nush,2011
5,2.62,0.708968,2.008415,2.62,5.24,2011_nk_126,Nush,2011
6,3.144,0.709521,1.980969,3.144,6.288,2011_nk_126,Nush,2011
7,3.668,0.70907,1.975183,3.668,7.336,2011_nk_126,Nush,2011
8,4.192,0.710246,1.949149,4.192,8.384,2011_nk_126,Nush,2011
9,4.716,0.709755,1.920567,4.716,9.432,2011_nk_126,Nush,2011
10,5.24,0.709316,1.90772,5.24,10.48,2011_nk_126,Nush,2011
11,5.764,0.709298,1.937022,5.764,11.528,2011_nk_126,Nush,2011
12,6.288,0.708904,1.943836,6.288,12.576,2011_nk_126,Nush,2011
13,6.812,0.708351,1.924101,6.812,13.624,2011_nk_126,Nush,2011
14,7.336,0.708896,1.937537,7.336,14.672,2011_nk_126,Nush,2011
15,7.86,0.709218,1.955145,7.86,15.72,2011_nk_126,Nush,2011
16,8.384,0.709378,1.964139,8.384,16.768,2011_nk_126,Nush,2011
17,8.908,0.709447,1.972619,8.908000000000001,17.816000000000003,2011_nk_126,Nush,2011
18,9.432,0.709802,1.955439,9.432000000000002,18.864000000000004,2011_nk_126,Nush,2011
19,9.956,0.709645,1.969134,9.956,19.912,2011_nk_126,Nush,2011
20,10.48,0.709484,1.9739,10.48,20.96,2011_nk_126,Nush,2011
21,11.004,0.709155,1.963734,11.004000000000001,22.008000000000003,2011_nk_126,Nush,2011
22,11.528,0.709,1.970675,11.528000000000002,23.056000000000004,2011_nk_126,Nush,2011
23,12.052,0.709331,1.984538,12.052,24.104,2011_nk_126,Nush,2011
24,12.576,0.709497,2.049384,12.576,25.152,2011_nk_126,Nush,2011
25,13.1,0.709174,2.057049,13.100000000000001,26.200000000000003,2011_nk_126,Nush,2011
26,13.624,0.708756,2.092632,13.624000000000002,27.248000000000005,2011_nk_126,Nush,2011
27,14.148,0.707887,2.067875,14.148,28.296,2011_nk_126,Nush,2011
28,14.672,0.70918,2.076876,14.672,29.344,2011_nk_126,Nush,2011
29,15.196,0.70857,2.048428,15.196000000000002,30.392000000000003,2011_nk_126,Nush,2011
30,15.72,0.708469,2.032357,15.720000000000002,31.440000000000005,2011_nk_126,Nush,2011
31,16.244,0.709316,2.029315,16.244,32.488,2011_nk_126,Nush,2011
32,16.768,0.708184,2.05133,16.768,33.536,2011_nk_126,Nush,2011
33,17.292,0.709139,2.061437,17.292,34.584,2011_nk_126,Nush,2011
34,17.816,0.708789,2.035336,17.816000000000003,35.632000000000005,2011_nk_126,Nush,2011
35,18.34,0.709375,2.055585,18.340000000000003,36.68000000000001,2011_nk_126,Nush,2011
36,18.864,0.709541,2.062158,18.864,37.728,2011_nk_126,Nush,2011
37,19.388,0.709353,2.037179,19.388,38.776,2011_nk_126,Nush,2011
38,19.912,0.708603,2.074062,19.912000000000003,39.824000000000005,2011_nk_126,Nush,2011
39,20.436,0.709028,2.061121,20.436,40.872,2011_nk_126,Nush,2011
40,20.96,0.708515,2.088017,20.96,41.92,2011_nk_126,Nush,2011
41,21.484,0.70905,2.091923,21.484,42.968,2011_nk_126,Nush,2011
42,22.008,0.709208,2.107182,22.008000000000003,44.016000000000005,2011_nk_126,Nush,2011
43,22.532,0.709398,2.113966,22.532000000000004,45.06400000000001,2011_nk_126,Nush,2011
44,23.056,0.708985,2.14097,23.056,46.112,2011_nk_126,Nush,2011
45,23.58,0.709455,2.129197,23.580000000000002,47.160000000000004,2011_nk_126,Nush,2011
46,24.104,0.709321,2.152627,24.104000000000003,48.208000000000006,2011_nk_126,Nush,2011
47,24.628,0.70938,2.163705,24.628,49.256,2011_nk_126,Nush,2011
48,25.152,0.70921,2.146173,25.152,50.304,2011_nk_126,Nush,2011
49,25.676,0.709597,2.139694,25.676000000000002,51.352000000000004,2011_nk_126,Nush,2011
50,26.2,0.708555,2.14441,26.200000000000003,52.400000000000006,2011_nk_126,Nush,2011
51,26.724,0.708966,2.126226,26.724000000000004,53.44800000000001,2011_nk_126,Nush,2011
52,27.248,0.709117,2.071673,27.248,54.496,2011_nk_126,Nush,2011
53,27.772,0.709076,2.115406,27.772000000000002,55.544000000000004,2011_nk_126,Nush,2011
54,28.296,0.709016,2.106565,28.296000000000003,56.592000000000006,2011_nk_126,Nush,2011
55,28.82,0.709773,2.133084,28.82,57.64,2011_nk_126,Nush,2011
56,29.344,0.709452,2.164565,29.344,58.688,2011_nk_126,Nush,2011
57,29.868,0.70991,2.125206,29.868000000000002,59.736000000000004,2011_nk_126,Nush,2011
58,30.392,0.708549,2.16109,30.392000000000003,60.784000000000006,2011_nk_126,Nush,2011
59,30.916,0.708632,2.175908,30.916000000000004,61.83200000000001,2011_nk_126,Nush,2011
60,31.44,0.709323,2.204482,31.44,62.88,2011_nk_126,Nush,2011
61,31.964,0.709368,2.188259,31.964000000000002,63.928000000000004,2011_nk_126,Nush,2011
62,32.488,0.708984,2.220522,32.488,64.976,2011_nk_126,Nush,2011
63,33.012,0.709294,2.233751,33.012,66.024,2011_nk_126,Nush,2011
64,33.536,0.709342,2.27711,33.536,67.072,2011_nk_126,Nush,2011
65,34.06,0.709373,2.278572,34.06,68.12,2011_nk_126,Nush,2011
66,34.584,0.709706,2.258558,34.584,69.168,2011_nk_126,Nush,2011
67,35.108,0.708497,2.274225,35.108000000000004,70.21600000000001,2011_nk_126,Nush,2011
68,35.632,0.708838,2.274174,35.632000000000005,71.26400000000001,2011_nk_126,Nush,2011
69,36.156,0.709163,2.268535,36.156000000000006,72.31200000000001,2011_nk_126,Nush,2011
70,36.68,0.709319,2.195944,36.68,73.36,2011_nk_126,Nush,2011
71,37.204,0.708644,2.238272,37.204,74.408,2011_nk_126,Nush,2011
72,37.728,0.708766,2.290557,37.728,75.456,2011_nk_126,Nush,2011
73,38.252,0.708981,2.225701,38.252,76.504,2011_nk_126,Nush,2011
74,38.776,0.709234,2.263666,38.776,77.552,2011_nk_126,Nush,2011
75,39.3,0.709462,2.220417,39.300000000000004,78.60000000000001,2011_nk_126,Nush,2011
76,39.824,0.708837,2.284047,39.824000000000005,79.64800000000001,2011_nk_126,Nush,2011
77,40.348,0.708979,2.24977,40.348,80.696,2011_nk_126,Nush,2011
78,40.872,0.708793,2.269901,40.872,81.744,2011_nk_126,Nush,2011
79,41.396,0.709384,2.230848,41.396,82.792,2011_nk_126,Nush,2011
80,41.92,0.708459,2.231825,41.92,83.84,2011_nk_126,Nush,2011
81,42.444,0.708822,2.243783,42.444,84.888,2011_nk_126,Nush,2011
82,42.968,0.708977,2.26998,42.968,85.936,2011_nk_126,Nush,2011
83,43.492,0.708674,2.28948,43.492000000000004,86.98400000000001,2011_nk_126,Nush,2011
84,44.016,0.708933,2.296466,44.016000000000005,88.03200000000001,2011_nk_126,Nush,2011
85,44.54,0.708579,2.29342,44.540000000000006,89.08000000000001,2011_nk_126,Nush,2011
86,45.064,0.708615,2.232809,45.064,90.128,2011_nk_126,Nush,2011
87,45.588,0.708369,2.252523,45.588,91.176,2011_nk_126,Nush,2011
88,46.112,0.709399,2.250917,46.112,92.224,2011_nk_126,Nush,2011
89,46.636,0.708851,2.205268,46.636,93.272,2011_nk_126,Nush,2011
90,47.16,0.708926,2.189002,47.160000000000004,94.32000000000001,2011_nk_126,Nush,2011
91,47.684,0.708384,2.176715,47.684000000000005,95.36800000000001,2011_nk_126,Nush,2011
92,48.208,0.708612,2.194984,48.208000000000006,96.41600000000001,2011_nk_126,Nush,2011
93,48.732,0.708733,2.190129,48.732,97.464,2011_nk_126,Nush,2011
94,49.256,0.708974,2.207206,49.256,98.512,2011_nk_126,Nush,2011
95,49.78,0.709223,2.161072,49.78,99.56,2011_nk_126,Nush,2011
96,50.304,0.709301,2.179626,50.304,100.608,2011_nk_126,Nush,2011
97,50.828,0.709079,2.19037,50.828,101.656,2011_nk_126,Nush,2011
98,51.352,0.708966,2.339119,51.352000000000004,102.70400000000001,2011_nk_126,Nush,2011
99,51.876,0.708991,2.403257,51.876000000000005,103.75200000000001,2011_nk_126,Nush,2011
100,52.4,0.70902,2.306527,52.400000000000006,104.80000000000001,2011_nk_126,Nush,2011
101,52.924,0.709302,2.232088,52.92400000000001,105.84800000000001,2011_nk_126,Nush,2011
102,53.448,0.708431,2.275874,53.448,106.896,2011_nk_126,Nush,2011
103,53.972,0.708866,2.244515,53.972,107.944,2011_nk_126,Nush,2011
104,54.496,0.709725,2.17693,54.496,108.992,2011_nk_126,Nush,2011
105,55.02,0.70859,2.201083,55.02,110.04,2011_nk_126,Nush,2011
106,55.544,0.70935,2.17083,55.544000000000004,111.08800000000001,2011_nk_126,Nush,2011
107,56.068,0.708319,2.161756,56.068000000000005,112.13600000000001,2011_nk_126,Nush,2011
108,56.592,0.709305,2.055033,56.592000000000006,113.18400000000001,2011_nk_126,Nush,2011
109,57.116,0.70947,2.162976,57.116,114.232,2011_nk_126,Nush,2011
110,57.64,0.708546,2.249485,57.64,115.28,2011_nk_126,Nush,2011
111,58.164,0.709468,2.217881,58.164,116.328,2011_nk_126,Nush,2011
112,58.688,0.70877,2.183423,58.688,117.376,2011_nk_126,Nush,2011
113,59.212,0.708808,2.136416,59.212,118.424,2011_nk_126,Nush,2011
114,59.736,0.709012,2.145318,59.736000000000004,119.47200000000001,2011_nk_126,Nush,2011
115,60.26,0.709252,2.195118,60.260000000000005,120.52000000000001,2011_nk_126,Nush,2011
116,60.784,0.708478,2.094013,60.784000000000006,121.56800000000001,2011_nk_126,Nush,2011
117,61.308,0.708127,2.106954,61.30800000000001,122.61600000000001,2011_nk_126,Nush,2011
118,61.832,0.709267,2.018568,61.832,123.664,2011_nk_126,Nush,2011
119,62.356,0.709119,2.038483,62.356,124.712,2011_nk_126,Nush,2011
120,62.88,0.70953,1.905437,62.88,125.76,2011_nk_126,Nush,2011
121,63.404,0.708887,1.927246,63.404,126.808,2011_nk_126,Nush,2011
122,63.928,0.70943,1.909534,63.928000000000004,127.85600000000001,2011_nk_126,Nush,2011
123,64.452,0.708878,1.867475,64.452,128.904,2011_nk_126,Nush,2011
124,64.976,0.70955,1.873977,64.976,129.952,2011_nk_126,Nush,2011
125,65.5,0.709605,1.814012,65.5,131,2011_nk_126,Nush,2011
126,66.024,0.708707,1.862681,66.024,132.048,2011_nk_126,Nush,2011
127,66.548,0.709311,1.796745,66.548,133.096,2011_nk_126,Nush,2011
128,67.072,0.7089,1.835924,67.072,134.144,2011_nk_126,Nush,2011
129,67.596,0.708929,1.795179,67.596,135.192,2011_nk_126,Nush,2011
130,68.12,0.7091,1.82475,68.12,136.24,2011_nk_126,Nush,2011
131,68.644,0.709342,1.823636,68.644,137.288,2011_nk_126,Nush,2011
132,69.168,0.709557,1.862465,69.168,138.336,2011_nk_126,Nush,2011
133,69.692,0.707893,1.906602,69.69200000000001,139.38400000000001,2011_nk_126,Nush,2011
134,70.216,0.708615,1.851238,70.21600000000001,140.43200000000002,2011_nk_126,Nush,2011
135,70.74,0.709303,1.877438,70.74000000000001,141.48000000000002,2011_nk_126,Nush,2011
136,71.264,0.708702,1.829582,71.26400000000001,142.52800000000002,2011_nk_126,Nush,2011
137,71.788,0.708965,1.875302,71.78800000000001,143.57600000000002,2011_nk_126,Nush,2011
138,72.312,0.708788,1.782414,72.312,144.624,2011_nk_126,Nush,2011
139,72.836,0.708124,1.793266,72.836,145.672,2011_nk_126,Nush,2011
140,73.36,0.708553,1.767071,73.36,146.72,2011_nk_126,Nush,2011
141,73.884,0.708485,1.698025,73.884,147.768,2011_nk_126,Nush,2011
142,74.408,0.708286,1.686397,74.408,148.816,2011_nk_126,Nush,2011
143,74.932,0.708279,1.63213,74.932,149.864,2011_nk_126,Nush,2011
144,75.456,0.7081,1.662394,75.456,150.912,2011_nk_126,Nush,2011
145,75.98,0.708185,1.606917,75.98,151.96,2011_nk_126,Nush,2011
146,76.504,0.708175,1.636346,76.504,153.008,2011_nk_126,Nush,2011
147,77.028,0.707866,1.537015,77.028,154.056,2011_nk_126,Nush,2011
148,77.552,0.70904,1.530947,77.552,155.104,2011_nk_126,Nush,2011
149,78.076,0.707998,1.511901,78.07600000000001,156.15200000000002,2011_nk_126,Nush,2011
150,78.6,0.708947,1.515875,78.60000000000001,157.20000000000002,2011_nk_126,Nush,2011
151,79.124,0.707992,1.503666,79.12400000000001,158.24800000000002,2011_nk_126,Nush,2011
152,79.648,0.709757,1.454622,79.64800000000001,159.29600000000002,2011_nk_126,Nush,2011
153,80.172,0.707847,1.473841,80.172,160.344,2011_nk_126,Nush,2011
154,80.696,0.707803,1.429216,80.696,161.392,2011_nk_126,Nush,2011
155,81.22,0.708477,1.415763,81.22,162.44,2011_nk_126,Nush,2011
156,81.744,0.707946,1.378582,81.744,163.488,2011_nk_126,Nush,2011
157,82.268,0.707692,1.362379,82.268,164.536,2011_nk_126,Nush,2011
158,82.792,0.708296,1.318752,82.792,165.584,2011_nk_126,Nush,2011
159,83.316,0.707397,1.307912,83.316,166.632,2011_nk_126,Nush,2011
160,83.84,0.708682,1.302687,83.84,167.68,2011_nk_126,Nush,2011
161,84.364,0.708026,1.247045,84.364,168.728,2011_nk_126,Nush,2011
162,84.888,0.708439,1.252915,84.888,169.776,2011_nk_126,Nush,2011
163,85.412,0.706917,1.228388,85.412,170.824,2011_nk_126,Nush,2011
164,85.936,0.707665,1.243521,85.936,171.872,2011_nk_126,Nush,2011
165,86.46,0.707918,1.221581,86.46000000000001,172.92000000000002,2011_nk_126,Nush,2011
166,86.984,0.708,1.181381,86.98400000000001,173.96800000000002,2011_nk_126,Nush,2011
167,87.508,0.70783,1.192241,87.50800000000001,175.01600000000002,2011_nk_126,Nush,2011
168,88.032,0.706867,1.120522,88.03200000000001,176.06400000000002,2011_nk_126,Nush,2011
169,88.556,0.708257,1.14478,88.55600000000001,177.11200000000002,2011_nk_126,Nush,2011
170,89.08,0.707452,1.096566,89.08,178.16,2011_nk_126,Nush,2011
171,89.604,0.706333,1.089712,89.604,179.208,2011_nk_126,Nush,2011
172,90.128,0.708455,1.034601,90.128,180.256,2011_nk_126,Nush,2011
173,90.652,0.708718,1.038761,90.652,181.304,2011_nk_126,Nush,2011
174,91.176,0.706994,1.007815,91.176,182.352,2011_nk_126,Nush,2011
175,91.7,0.707754,0.987899,91.7,183.4,2011_nk_126,Nush,2011
176,92.224,0.708503,0.956037,92.224,184.448,2011_nk_126,Nush,2011
177,92.748,0.706471,0.915466,92.748,185.496,2011_nk_126,Nush,2011
178,93.272,0.70621,0.924899,93.272,186.544,2011_nk_126,Nush,2011
179,93.796,0.706605,0.900731,93.796,187.592,2011_nk_126,Nush,2011
180,94.32,0.706238,0.883612,94.32000000000001,188.64000000000001,2011_nk_126,Nush,2011
181,94.844,0.706469,0.850139,94.84400000000001,189.68800000000002,2011_nk_126,Nush,2011
182,95.368,0.707024,0.856209,95.36800000000001,190.73600000000002,2011_nk_126,Nush,2011
183,95.892,0.707338,0.840451,95.89200000000001,191.78400000000002,2011_nk_126,Nush,2011
184,96.416,0.707093,0.826133,96.41600000000001,192.83200000000002,2011_nk_126,Nush,2011
185,96.94,0.706345,0.82674,96.94,193.88,2011_nk_126,Nush,2011
186,97.464,0.708125,0.790825,97.464,194.928,2011_nk_126,Nush,2011
187,97.988,0.707335,0.799595,97.988,195.976,2011_nk_126,Nush,2011
188,98.512,0.704978,0.762939,98.512,197.024,2011_nk_126,Nush,2011
189,99.036,0.707573,0.773479,99.036,198.072,2011_nk_126,Nush,2011
190,99.56,0.70665,0.73308,99.56,199.12,2011_nk_126,Nush,2011
191,100.084,0.707679,0.724512,100.084,200.168,2011_nk_126,Nush,2011
192,100.608,0.707048,0.713676,100.608,201.216,2011_nk_126,Nush,2011
193,101.132,0.707028,0.702549,101.132,202.264,2011_nk_126,Nush,2011
194,101.656,0.705345,0.701588,101.656,203.312,2011_nk_126,Nush,2011
195,102.18,0.70666,0.668339,102.18,204.36,2011_nk_126,Nush,2011
196,102.704,0.705597,0.677722,102.70400000000001,205.40800000000002,2011_nk_126,Nush,2011
197,103.228,0.706673,0.664513,103.22800000000001,206.45600000000002,2011_nk_126,Nush,2011
198,103.752,0.706808,0.669456,103.75200000000001,207.50400000000002,2011_nk_126,Nush,2011
199,104.276,0.706126,0.641008,104.27600000000001,208.55200000000002,2011_nk_126,Nush,2011
200,104.8,0.704161,0.642767,104.80000000000001,209.60000000000002,2011_nk_126,Nush,2011
201,105.324,0.705531,0.642513,105.32400000000001,210.64800000000002,2011_nk_126,Nush,2011
202,105.848,0.7047,0.632345,105.848,211.696,2011_nk_126,Nush,2011
203,106.372,0.706294,0.637442,106.372,212.744,2011_nk_126,Nush,2011
204,106.896,0.702422,0.617366,106.896,213.792,2011_nk_126,Nush,2011
205,107.42,0.70639,0.611928,107.42,214.84,2011_nk_126,Nush,2011
206,107.944,0.705807,0.591318,107.944,215.888,2011_nk_126,Nush,2011
207,108.468,0.705848,0.601527,108.468,216.936,2011_nk_126,Nush,2011
208,108.992,0.707852,0.581903,108.992,217.984,2011_nk_126,Nush,2011
209,109.516,0.704402,0.578479,109.516,219.032,2011_nk_126,Nush,2011
210,110.04,0.703911,0.569076,110.04,220.08,2011_nk_126,Nush,2011
211,110.564,0.705234,0.559675,110.56400000000001,221.12800000000001,2011_nk_126,Nush,2011
212,111.088,0.703685,0.574817,111.08800000000001,222.17600000000002,2011_nk_126,Nush,2011
213,111.612,0.704781,0.561106,111.61200000000001,223.22400000000002,2011_nk_126,Nush,2011
214,112.136,0.706692,0.566637,112.13600000000001,224.27200000000002,2011_nk_126,Nush,2011
215,112.66,0.705665,0.55332,112.66000000000001,225.32000000000002,2011_nk_126,Nush,2011
216,113.184,0.705794,0.551009,113.18400000000001,226.36800000000002,2011_nk_126,Nush,2011
217,113.708,0.70612,0.548917,113.708,227.416,2011_nk_126,Nush,2011
218,114.232,0.704981,0.54515,114.232,228.464,2011_nk_126,Nush,2011
219,114.756,0.707224,0.540835,114.756,229.512,2011_nk_126,Nush,2011
220,115.28,0.70356,0.539647,115.28,230.56,2011_nk_126,Nush,2011
221,115.804,0.703485,0.539945,115.804,231.608,2011_nk_126,Nush,2011
222,116.328,0.705346,0.527776,116.328,232.656,2011_nk_126,Nush,2011
223,116.852,0.703622,0.540056,116.852,233.704,2011_nk_126,Nush,2011
224,117.376,0.706221,0.532501,117.376,234.752,2011_nk_126,Nush,2011
225,117.9,0.705526,0.531989,117.9,235.8,2011_nk_126,Nush,2011
226,118.424,0.704482,0.53012,118.424,236.848,2011_nk_126,Nush,2011
227,118.948,0.703564,0.517011,118.94800000000001,237.89600000000002,2011_nk_126,Nush,2011
