Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.7091925,2.9731969,0.524,1.048,2011_nk_207,Nush,2011
2,1.048,0.7092982,2.9833901,1.048,2.096,2011_nk_207,Nush,2011
3,1.524,0.7088916,2.9596942,1.572,3.144,2011_nk_207,Nush,2011
4,2.048,0.7096816,2.9460353,2.096,4.192,2011_nk_207,Nush,2011
5,2.524,0.7092525,2.917349,2.62,5.24,2011_nk_207,Nush,2011
6,3.048,0.708889,2.901977,3.144,6.288,2011_nk_207,Nush,2011
7,3.524,0.7093663,2.8891358,3.668,7.336,2011_nk_207,Nush,2011
8,4.048,0.7089031,2.9289492,4.192,8.384,2011_nk_207,Nush,2011
9,4.524,0.7090152,2.9179348,4.716,9.432,2011_nk_207,Nush,2011
10,5.048,0.709011,2.8893509,5.24,10.48,2011_nk_207,Nush,2011
11,5.524,0.7096511,2.8812635,5.764,11.528,2011_nk_207,Nush,2011
12,6.048,0.7093022,2.8486749,6.288,12.576,2011_nk_207,Nush,2011
13,6.524,0.7089684,2.8558552,6.812,13.624,2011_nk_207,Nush,2011
14,7.048,0.7092022,2.7833091,7.336,14.672,2011_nk_207,Nush,2011
15,7.524,0.7094863,2.7844673,7.86,15.72,2011_nk_207,Nush,2011
16,8.048,0.7090561,2.7461537,8.384,16.768,2011_nk_207,Nush,2011
17,8.524,0.7093118,2.7254513,8.908000000000001,17.816000000000003,2011_nk_207,Nush,2011
18,9.048,0.7092315,2.7128309,9.432000000000002,18.864000000000004,2011_nk_207,Nush,2011
19,9.524,0.7092559,2.6950985,9.956,19.912,2011_nk_207,Nush,2011
20,10.048,0.7089602,2.7230319,10.48,20.96,2011_nk_207,Nush,2011
21,10.524,0.7094491,2.7003393,11.004000000000001,22.008000000000003,2011_nk_207,Nush,2011
22,11.048,0.7096949,2.7100333,11.528000000000002,23.056000000000004,2011_nk_207,Nush,2011
23,11.524,0.7086687,2.7100786,12.052,24.104,2011_nk_207,Nush,2011
24,12.048,0.7092416,2.711293,12.576,25.152,2011_nk_207,Nush,2011
25,12.524,0.709439,2.6555891,13.100000000000001,26.200000000000003,2011_nk_207,Nush,2011
26,13.048,0.7098077,2.719312,13.624000000000002,27.248000000000005,2011_nk_207,Nush,2011
27,13.524,0.7092482,2.7202318,14.148,28.296,2011_nk_207,Nush,2011
28,14.048,0.7097815,2.7219565,14.672,29.344,2011_nk_207,Nush,2011
29,14.524,0.7094051,2.7595214,15.196000000000002,30.392000000000003,2011_nk_207,Nush,2011
30,15.048,0.7097685,2.7104152,15.720000000000002,31.440000000000005,2011_nk_207,Nush,2011
31,15.524,0.7091536,2.6924119,16.244,32.488,2011_nk_207,Nush,2011
32,16.048,0.7089924,2.7100641,16.768,33.536,2011_nk_207,Nush,2011
