Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.7095984,2.5164293,0.524,1.048,2011_nk_230,Nush,2011
2,1.048,0.7086571,2.5255471,1.048,2.096,2011_nk_230,Nush,2011
3,1.524,0.7086096,2.5900901,1.572,3.144,2011_nk_230,Nush,2011
4,2.048,0.7086177,2.7214583,2.096,4.192,2011_nk_230,Nush,2011
5,2.524,0.7094306,2.808574,2.62,5.24,2011_nk_230,Nush,2011
6,3.048,0.7092079,2.9600965,3.144,6.288,2011_nk_230,Nush,2011
7,3.524,0.7091057,3.0975069,3.668,7.336,2011_nk_230,Nush,2011
8,4.048,0.7093298,3.1870601,4.192,8.384,2011_nk_230,Nush,2011
9,4.524,0.7094449,3.2572708,4.716,9.432,2011_nk_230,Nush,2011
10,5.048,0.7089854,3.4535439,5.24,10.48,2011_nk_230,Nush,2011
11,5.524,0.7094562,3.4954132,5.764,11.528,2011_nk_230,Nush,2011
12,6.048,0.7091166,3.579227,6.288,12.576,2011_nk_230,Nush,2011
13,6.524,0.7089734,3.5783354,6.812,13.624,2011_nk_230,Nush,2011
14,7.048,0.7087064,3.6393496,7.336,14.672,2011_nk_230,Nush,2011
15,7.524,0.7094577,3.7391564,7.86,15.72,2011_nk_230,Nush,2011
16,8.048,0.7093249,3.8493018,8.384,16.768,2011_nk_230,Nush,2011
17,8.524,0.7096052,3.7371208,8.908000000000001,17.816000000000003,2011_nk_230,Nush,2011
18,9.048,0.7094333,3.7605403,9.432000000000002,18.864000000000004,2011_nk_230,Nush,2011
19,9.524,0.7089049,3.8260363,9.956,19.912,2011_nk_230,Nush,2011
20,10.048,0.7095602,3.8800678,10.48,20.96,2011_nk_230,Nush,2011
21,10.524,0.7090108,3.9074161,11.004000000000001,22.008000000000003,2011_nk_230,Nush,2011
22,11.048,0.7091647,3.900387,11.528000000000002,23.056000000000004,2011_nk_230,Nush,2011
23,11.524,0.7095209,3.835694,12.052,24.104,2011_nk_230,Nush,2011
24,12.048,0.7089909,3.798138,12.576,25.152,2011_nk_230,Nush,2011
25,12.524,0.7088943,3.782034,13.100000000000001,26.200000000000003,2011_nk_230,Nush,2011
26,13.048,0.7089281,3.7429327,13.624000000000002,27.248000000000005,2011_nk_230,Nush,2011
27,13.524,0.7093395,3.7370485,14.148,28.296,2011_nk_230,Nush,2011
28,14.048,0.7089039,3.7174671,14.672,29.344,2011_nk_230,Nush,2011
29,14.524,0.7091749,3.6748217,15.196000000000002,30.392000000000003,2011_nk_230,Nush,2011
30,15.048,0.7088488,3.6274803,15.720000000000002,31.440000000000005,2011_nk_230,Nush,2011
31,15.524,0.7091706,3.6251864,16.244,32.488,2011_nk_230,Nush,2011
32,16.048,0.7092745,3.680191,16.768,33.536,2011_nk_230,Nush,2011
33,16.524,0.7091912,3.6902443,17.292,34.584,2011_nk_230,Nush,2011
34,17.048,0.7097119,3.7316189,17.816000000000003,35.632000000000005,2011_nk_230,Nush,2011
35,17.524,0.7093476,3.7321849,18.340000000000003,36.68000000000001,2011_nk_230,Nush,2011
36,18.048,0.7092449,3.7550128,18.864,37.728,2011_nk_230,Nush,2011
37,18.524,0.7092077,3.7455129,19.388,38.776,2011_nk_230,Nush,2011
38,19.048,0.7091911,3.7272316,19.912000000000003,39.824000000000005,2011_nk_230,Nush,2011
39,19.524,0.7089787,3.7637021,20.436,40.872,2011_nk_230,Nush,2011
40,20.048,0.7088455,3.7260275,20.96,41.92,2011_nk_230,Nush,2011
41,20.524,0.7093341,3.7389919,21.484,42.968,2011_nk_230,Nush,2011
42,21.048,0.709213,3.8290687,22.008000000000003,44.016000000000005,2011_nk_230,Nush,2011
43,21.524,0.7095432,3.8121402,22.532000000000004,45.06400000000001,2011_nk_230,Nush,2011
44,22.048,0.7087973,3.8503074,23.056,46.112,2011_nk_230,Nush,2011
45,22.524,0.7092373,3.8738913,23.580000000000002,47.160000000000004,2011_nk_230,Nush,2011
46,23.048,0.7093419,3.8571045,24.104000000000003,48.208000000000006,2011_nk_230,Nush,2011
47,23.524,0.709223,3.8726691,24.628,49.256,2011_nk_230,Nush,2011
48,24.048,0.7100224,3.8623087,25.152,50.304,2011_nk_230,Nush,2011
49,24.524,0.7090833,3.9083084,25.676000000000002,51.352000000000004,2011_nk_230,Nush,2011
50,25.048,0.7095891,3.8737083,26.200000000000003,52.400000000000006,2011_nk_230,Nush,2011
51,25.524,0.7089465,3.8456356,26.724000000000004,53.44800000000001,2011_nk_230,Nush,2011
52,26.048,0.7090964,3.8448757,27.248,54.496,2011_nk_230,Nush,2011
53,26.524,0.7089596,3.8608506,27.772000000000002,55.544000000000004,2011_nk_230,Nush,2011
54,27.048,0.7094859,3.9015148,28.296000000000003,56.592000000000006,2011_nk_230,Nush,2011
55,27.524,0.7091368,3.8682338,28.82,57.64,2011_nk_230,Nush,2011
56,28.048,0.7090424,3.8262518,29.344,58.688,2011_nk_230,Nush,2011
57,28.524,0.709389,3.8522862,29.868000000000002,59.736000000000004,2011_nk_230,Nush,2011
58,29.048,0.7090391,3.8274156,30.392000000000003,60.784000000000006,2011_nk_230,Nush,2011
59,29.524,0.7092632,3.8853867,30.916000000000004,61.83200000000001,2011_nk_230,Nush,2011
60,30.048,0.7090421,3.8637422,31.44,62.88,2011_nk_230,Nush,2011
61,30.524,0.7087863,3.8705963,31.964000000000002,63.928000000000004,2011_nk_230,Nush,2011
62,31.048,0.7090199,3.86964,32.488,64.976,2011_nk_230,Nush,2011
63,31.524,0.7087277,3.9046453,33.012,66.024,2011_nk_230,Nush,2011
64,32.048,0.7091984,3.8466643,33.536,67.072,2011_nk_230,Nush,2011
65,32.524,0.7087849,3.8491118,34.06,68.12,2011_nk_230,Nush,2011
66,33.048,0.7091026,3.8235288,34.584,69.168,2011_nk_230,Nush,2011
67,33.524,0.7097406,3.8635372,35.108000000000004,70.21600000000001,2011_nk_230,Nush,2011
68,34.048,0.7089674,3.8558165,35.632000000000005,71.26400000000001,2011_nk_230,Nush,2011
69,34.524,0.708759,3.782312,36.156000000000006,72.31200000000001,2011_nk_230,Nush,2011
70,35.048,0.7092645,3.7556913,36.68,73.36,2011_nk_230,Nush,2011
71,35.524,0.7087711,3.7644376,37.204,74.408,2011_nk_230,Nush,2011
72,36.048,0.7098977,3.7396159,37.728,75.456,2011_nk_230,Nush,2011
73,36.524,0.7095851,3.7660167,38.252,76.504,2011_nk_230,Nush,2011
74,37.048,0.7092648,3.811052,38.776,77.552,2011_nk_230,Nush,2011
75,37.524,0.7093002,3.7814005,39.300000000000004,78.60000000000001,2011_nk_230,Nush,2011
76,38.048,0.7097994,3.7393373,39.824000000000005,79.64800000000001,2011_nk_230,Nush,2011
77,38.524,0.7088259,3.7114736,40.348,80.696,2011_nk_230,Nush,2011
78,39.048,0.7089321,3.6902118,40.872,81.744,2011_nk_230,Nush,2011
79,39.524,0.7089592,3.8342143,41.396,82.792,2011_nk_230,Nush,2011
80,40.048,0.70914,3.7964985,41.92,83.84,2011_nk_230,Nush,2011
81,40.524,0.7095328,3.8024222,42.444,84.888,2011_nk_230,Nush,2011
82,41.048,0.7091631,3.7464218,42.968,85.936,2011_nk_230,Nush,2011
83,41.524,0.7091909,3.7120177,43.492000000000004,86.98400000000001,2011_nk_230,Nush,2011
84,42.048,0.7090876,3.6574739,44.016000000000005,88.03200000000001,2011_nk_230,Nush,2011
85,42.524,0.7088502,3.6553334,44.540000000000006,89.08000000000001,2011_nk_230,Nush,2011
86,43.048,0.7086661,3.6943908,45.064,90.128,2011_nk_230,Nush,2011
87,43.524,0.7093526,3.7589339,45.588,91.176,2011_nk_230,Nush,2011
88,44.048,0.7094971,3.7121917,46.112,92.224,2011_nk_230,Nush,2011
89,44.524,0.709349,3.7371747,46.636,93.272,2011_nk_230,Nush,2011
90,45.048,0.7093225,3.6335078,47.160000000000004,94.32000000000001,2011_nk_230,Nush,2011
91,45.524,0.7092855,3.6318731,47.684000000000005,95.36800000000001,2011_nk_230,Nush,2011
92,46.048,0.7091541,3.5981767,48.208000000000006,96.41600000000001,2011_nk_230,Nush,2011
93,46.524,0.708724,3.6564528,48.732,97.464,2011_nk_230,Nush,2011
94,47.048,0.7086507,3.7863624,49.256,98.512,2011_nk_230,Nush,2011
95,47.524,0.7094321,3.7745915,49.78,99.56,2011_nk_230,Nush,2011
96,48.048,0.7096628,3.737318,50.304,100.608,2011_nk_230,Nush,2011
97,48.524,0.7095239,3.7365108,50.828,101.656,2011_nk_230,Nush,2011
98,49.048,0.7092164,3.6894714,51.352000000000004,102.70400000000001,2011_nk_230,Nush,2011
99,49.524,0.7093106,3.557239,51.876000000000005,103.75200000000001,2011_nk_230,Nush,2011
100,50.048,0.7092714,3.6851855,52.400000000000006,104.80000000000001,2011_nk_230,Nush,2011
101,50.524,0.7092819,3.6283162,52.92400000000001,105.84800000000001,2011_nk_230,Nush,2011
