Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.7090993,1.8397865,0.524,1.048,2011_nk_222,Nush,2011
2,1.048,0.7091059,1.8475483,1.048,2.096,2011_nk_222,Nush,2011
3,1.524,0.7088171,1.8554738,1.572,3.144,2011_nk_222,Nush,2011
4,2.048,0.7097379,1.85823,2.096,4.192,2011_nk_222,Nush,2011
5,2.524,0.7090152,1.8369584,2.62,5.24,2011_nk_222,Nush,2011
6,3.048,0.7093465,1.843599,3.144,6.288,2011_nk_222,Nush,2011
7,3.524,0.7091887,1.8147043,3.668,7.336,2011_nk_222,Nush,2011
8,4.048,0.7083374,1.7877921,4.192,8.384,2011_nk_222,Nush,2011
9,4.524,0.7091609,1.8133966,4.716,9.432,2011_nk_222,Nush,2011
10,5.048,0.7100665,1.8113356,5.24,10.48,2011_nk_222,Nush,2011
11,5.524,0.7092761,1.8921189,5.764,11.528,2011_nk_222,Nush,2011
12,6.048,0.7094141,1.9553864,6.288,12.576,2011_nk_222,Nush,2011
13,6.524,0.7087373,1.9969702,6.812,13.624,2011_nk_222,Nush,2011
14,7.048,0.708981,2.0517724,7.336,14.672,2011_nk_222,Nush,2011
15,7.524,0.7098101,2.1404777,7.86,15.72,2011_nk_222,Nush,2011
16,8.048,0.7095233,2.2294292000000002,8.384,16.768,2011_nk_222,Nush,2011
17,8.524,0.7080372,2.2706596,8.908000000000001,17.816000000000003,2011_nk_222,Nush,2011
18,9.048,0.7089713,2.2578068,9.432000000000002,18.864000000000004,2011_nk_222,Nush,2011
19,9.524,0.7090298,2.2800505,9.956,19.912,2011_nk_222,Nush,2011
20,10.048,0.7088528,2.346902,10.48,20.96,2011_nk_222,Nush,2011
21,10.524,0.7090365,2.3941861,11.004000000000001,22.008000000000003,2011_nk_222,Nush,2011
22,11.048,0.7089122,2.4136353,11.528000000000002,23.056000000000004,2011_nk_222,Nush,2011
23,11.524,0.7092221,2.3913441,12.052,24.104,2011_nk_222,Nush,2011
24,12.048,0.708612,2.3729608,12.576,25.152,2011_nk_222,Nush,2011
25,12.524,0.7087856,2.2714456,13.100000000000001,26.200000000000003,2011_nk_222,Nush,2011
26,13.048,0.7091219,2.3921585,13.624000000000002,27.248000000000005,2011_nk_222,Nush,2011
27,13.524,0.7090953,2.3688009,14.148,28.296,2011_nk_222,Nush,2011
28,14.048,0.7085242,2.371383,14.672,29.344,2011_nk_222,Nush,2011
29,14.524,0.710344,2.3479832,15.196000000000002,30.392000000000003,2011_nk_222,Nush,2011
30,15.048,0.7091319,2.5527347,15.720000000000002,31.440000000000005,2011_nk_222,Nush,2011
31,15.524,0.7096998,2.5532195,16.244,32.488,2011_nk_222,Nush,2011
32,16.048,0.7090132,2.532032,16.768,33.536,2011_nk_222,Nush,2011
33,16.524,0.7091127,2.4725513,17.292,34.584,2011_nk_222,Nush,2011
34,17.048,0.7084853,2.4894659,17.816000000000003,35.632000000000005,2011_nk_222,Nush,2011
35,17.524,0.7085459,2.5761946,18.340000000000003,36.68000000000001,2011_nk_222,Nush,2011
36,18.048,0.7094819,2.6057467,18.864,37.728,2011_nk_222,Nush,2011
37,18.524,0.7095348,2.5617131,19.388,38.776,2011_nk_222,Nush,2011
38,19.048,0.7089535,2.5783402,19.912000000000003,39.824000000000005,2011_nk_222,Nush,2011
39,19.524,0.7094894,2.5526503,20.436,40.872,2011_nk_222,Nush,2011
40,20.048,0.7083735,2.5630859,20.96,41.92,2011_nk_222,Nush,2011
41,20.524,0.7091391,2.6049143,21.484,42.968,2011_nk_222,Nush,2011
42,21.048,0.7094739,2.5658952,22.008000000000003,44.016000000000005,2011_nk_222,Nush,2011
43,21.524,0.7094977,2.5267822,22.532000000000004,45.06400000000001,2011_nk_222,Nush,2011
44,22.048,0.7089994,2.5374219,23.056,46.112,2011_nk_222,Nush,2011
45,22.524,0.7095299,2.531379,23.580000000000002,47.160000000000004,2011_nk_222,Nush,2011
46,23.048,0.7086502,2.514251,24.104000000000003,48.208000000000006,2011_nk_222,Nush,2011
47,23.524,0.7097857,2.4869478,24.628,49.256,2011_nk_222,Nush,2011
48,24.048,0.7091591,2.5172891,25.152,50.304,2011_nk_222,Nush,2011
49,24.524,0.7090161,2.4706805,25.676000000000002,51.352000000000004,2011_nk_222,Nush,2011
50,25.048,0.7089864,2.4696673,26.200000000000003,52.400000000000006,2011_nk_222,Nush,2011
51,25.524,0.7091935,2.4767769,26.724000000000004,53.44800000000001,2011_nk_222,Nush,2011
52,26.048,0.7088019,2.3935444,27.248,54.496,2011_nk_222,Nush,2011
53,26.524,0.7096464,2.4289576,27.772000000000002,55.544000000000004,2011_nk_222,Nush,2011
54,27.048,0.7100017,2.3954273,28.296000000000003,56.592000000000006,2011_nk_222,Nush,2011
55,27.524,0.7095068,2.3890466,28.82,57.64,2011_nk_222,Nush,2011
56,28.048,0.7096108,2.3479124,29.344,58.688,2011_nk_222,Nush,2011
57,28.524,0.7095631,2.3231031,29.868000000000002,59.736000000000004,2011_nk_222,Nush,2011
58,29.048,0.7089577,2.4032047,30.392000000000003,60.784000000000006,2011_nk_222,Nush,2011
59,29.524,0.7093158,2.2587127,30.916000000000004,61.83200000000001,2011_nk_222,Nush,2011
60,30.048,0.7091161,2.2527928,31.44,62.88,2011_nk_222,Nush,2011
61,30.524,0.7092796,2.2936342,31.964000000000002,63.928000000000004,2011_nk_222,Nush,2011
62,31.048,0.7095145,2.2897979,32.488,64.976,2011_nk_222,Nush,2011
63,31.524,0.7101429,2.1742873,33.012,66.024,2011_nk_222,Nush,2011
64,32.048,0.7093156,2.1629819,33.536,67.072,2011_nk_222,Nush,2011
65,32.524,0.7090876,2.1953899,34.06,68.12,2011_nk_222,Nush,2011
66,33.048,0.709653,2.2924758,34.584,69.168,2011_nk_222,Nush,2011
67,33.524,0.7087076,2.1431596,35.108000000000004,70.21600000000001,2011_nk_222,Nush,2011
68,34.048,0.708792,2.1579666,35.632000000000005,71.26400000000001,2011_nk_222,Nush,2011
69,34.524,0.7092031,2.1418972,36.156000000000006,72.31200000000001,2011_nk_222,Nush,2011
70,35.048,0.7088337,2.1508923,36.68,73.36,2011_nk_222,Nush,2011
71,35.524,0.7094126,2.1312367,37.204,74.408,2011_nk_222,Nush,2011
72,36.048,0.7089303,2.1181768,37.728,75.456,2011_nk_222,Nush,2011
73,36.524,0.7090542,2.1003766,38.252,76.504,2011_nk_222,Nush,2011
74,37.048,0.7085808,2.1497855,38.776,77.552,2011_nk_222,Nush,2011
75,37.524,0.7090302,2.09224,39.300000000000004,78.60000000000001,2011_nk_222,Nush,2011
76,38.048,0.7089939,2.1839069,39.824000000000005,79.64800000000001,2011_nk_222,Nush,2011
77,38.524,0.7094157,2.1725004,40.348,80.696,2011_nk_222,Nush,2011
78,39.048,0.7090489,2.1492913,40.872,81.744,2011_nk_222,Nush,2011
79,39.524,0.7098843,2.1173499,41.396,82.792,2011_nk_222,Nush,2011
80,40.048,0.7085303,2.2777524,41.92,83.84,2011_nk_222,Nush,2011
81,40.524,0.7087557,2.104607,42.444,84.888,2011_nk_222,Nush,2011
82,41.048,0.7090881,2.1849175,42.968,85.936,2011_nk_222,Nush,2011
83,41.524,0.7090887,2.1085926,43.492000000000004,86.98400000000001,2011_nk_222,Nush,2011
84,42.048,0.7084137,2.1390051,44.016000000000005,88.03200000000001,2011_nk_222,Nush,2011
85,42.524,0.7089961,2.1322358,44.540000000000006,89.08000000000001,2011_nk_222,Nush,2011
86,43.048,0.7092341,2.2586358,45.064,90.128,2011_nk_222,Nush,2011
87,43.524,0.7086872,2.2669216,45.588,91.176,2011_nk_222,Nush,2011
88,44.048,0.7085743,2.2577061,46.112,92.224,2011_nk_222,Nush,2011
89,44.524,0.7092434,2.3797979,46.636,93.272,2011_nk_222,Nush,2011
90,45.048,0.7091969,2.4735376,47.160000000000004,94.32000000000001,2011_nk_222,Nush,2011
91,45.524,0.7097707,2.3463083,47.684000000000005,95.36800000000001,2011_nk_222,Nush,2011
92,46.048,0.7094906,2.4338072,48.208000000000006,96.41600000000001,2011_nk_222,Nush,2011
93,46.524,0.7089488,2.4568395,48.732,97.464,2011_nk_222,Nush,2011
94,47.048,0.7087726,2.3305053,49.256,98.512,2011_nk_222,Nush,2011
95,47.524,0.7095559,2.5244019,49.78,99.56,2011_nk_222,Nush,2011
96,48.048,0.7102044,2.4339179,50.304,100.608,2011_nk_222,Nush,2011
97,48.524,0.7093497,2.5689324,50.828,101.656,2011_nk_222,Nush,2011
98,49.048,0.708365,2.5589552,51.352000000000004,102.70400000000001,2011_nk_222,Nush,2011
99,49.524,0.7087056,2.5944877,51.876000000000005,103.75200000000001,2011_nk_222,Nush,2011
100,50.048,0.7095972,2.7639016,52.400000000000006,104.80000000000001,2011_nk_222,Nush,2011
101,50.524,0.7092622,2.6481719,52.92400000000001,105.84800000000001,2011_nk_222,Nush,2011
102,51.048,0.7089604,2.6497857,53.448,106.896,2011_nk_222,Nush,2011
103,51.524,0.7095627,2.5461462,53.972,107.944,2011_nk_222,Nush,2011
104,52.048,0.7089528,2.6583118,54.496,108.992,2011_nk_222,Nush,2011
105,52.524,0.7094797,2.4914572,55.02,110.04,2011_nk_222,Nush,2011
106,53.048,0.7086298,2.3618135,55.544000000000004,111.08800000000001,2011_nk_222,Nush,2011
107,53.524,0.709087,2.3721032,56.068000000000005,112.13600000000001,2011_nk_222,Nush,2011
108,54.048,0.708521,2.4735668,56.592000000000006,113.18400000000001,2011_nk_222,Nush,2011
109,54.524,0.7092498,2.3809779,57.116,114.232,2011_nk_222,Nush,2011
110,55.048,0.7093419,2.3333264,57.64,115.28,2011_nk_222,Nush,2011
111,55.524,0.709181,2.2589841,58.164,116.328,2011_nk_222,Nush,2011
112,56.048,0.7092424,2.1184979,58.688,117.376,2011_nk_222,Nush,2011
113,56.524,0.7096857,2.2577041,59.212,118.424,2011_nk_222,Nush,2011
114,57.048,0.7089699,2.2767113,59.736000000000004,119.47200000000001,2011_nk_222,Nush,2011
115,57.524,0.7097313,2.1818432,60.260000000000005,120.52000000000001,2011_nk_222,Nush,2011
116,58.048,0.7093814,2.2246219,60.784000000000006,121.56800000000001,2011_nk_222,Nush,2011
117,58.524,0.7094619,2.1275221,61.30800000000001,122.61600000000001,2011_nk_222,Nush,2011
118,59.048,0.7097869,2.1955335,61.832,123.664,2011_nk_222,Nush,2011
