Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.7091742,2.3086734,0.524,1.048,2011_nk_76,Nush,2011
2,1.048,0.7097,2.3435208,1.048,2.096,2011_nk_76,Nush,2011
3,1.524,0.7098093,2.3348983,1.572,3.144,2011_nk_76,Nush,2011
4,2.048,0.7095272,2.370455,2.096,4.192,2011_nk_76,Nush,2011
5,2.524,0.7087166,2.3160391,2.62,5.24,2011_nk_76,Nush,2011
6,3.048,0.7088479,2.3766236,3.144,6.288,2011_nk_76,Nush,2011
7,3.524,0.7089439,2.2910259,3.668,7.336,2011_nk_76,Nush,2011
8,4.048,0.7093347,2.2635943,4.192,8.384,2011_nk_76,Nush,2011
9,4.524,0.7086023,2.3044642,4.716,9.432,2011_nk_76,Nush,2011
10,5.048,0.7092911,2.3183127,5.24,10.48,2011_nk_76,Nush,2011
11,5.524,0.7088324,2.3355399,5.764,11.528,2011_nk_76,Nush,2011
12,6.048,0.7092504,2.2602019,6.288,12.576,2011_nk_76,Nush,2011
13,6.524,0.7098452,2.228145,6.812,13.624,2011_nk_76,Nush,2011
14,7.048,0.7093905,2.2627055,7.336,14.672,2011_nk_76,Nush,2011
15,7.524,0.7091244,2.2780484,7.86,15.72,2011_nk_76,Nush,2011
16,8.048,0.7095892,2.2723654,8.384,16.768,2011_nk_76,Nush,2011
17,8.524,0.7089241,2.2578879,8.908000000000001,17.816000000000003,2011_nk_76,Nush,2011
18,9.048,0.7085356,2.2482863,9.432000000000002,18.864000000000004,2011_nk_76,Nush,2011
19,9.524,0.7090936,2.2135563,9.956,19.912,2011_nk_76,Nush,2011
20,10.048,0.7087441,2.2162708,10.48,20.96,2011_nk_76,Nush,2011
21,10.524,0.7083954,2.2514192,11.004000000000001,22.008000000000003,2011_nk_76,Nush,2011
22,11.048,0.7090903,2.229748,11.528000000000002,23.056000000000004,2011_nk_76,Nush,2011
23,11.524,0.7091391,2.2077865,12.052,24.104,2011_nk_76,Nush,2011
24,12.048,0.7094159,2.2252595,12.576,25.152,2011_nk_76,Nush,2011
25,12.524,0.7087108,2.2222362,13.100000000000001,26.200000000000003,2011_nk_76,Nush,2011
26,13.048,0.7098125,2.2319394,13.624000000000002,27.248000000000005,2011_nk_76,Nush,2011
27,13.524,0.7084106,2.2770987,14.148,28.296,2011_nk_76,Nush,2011
28,14.048,0.7094116,2.2429499,14.672,29.344,2011_nk_76,Nush,2011
29,14.524,0.7093697,2.2474971,15.196000000000002,30.392000000000003,2011_nk_76,Nush,2011
30,15.048,0.7098069,2.2569284,15.720000000000002,31.440000000000005,2011_nk_76,Nush,2011
31,15.524,0.709196,2.2617112,16.244,32.488,2011_nk_76,Nush,2011
32,16.048,0.7086505,2.3052175,16.768,33.536,2011_nk_76,Nush,2011
33,16.524,0.7087771,2.2848453,17.292,34.584,2011_nk_76,Nush,2011
34,17.048,0.7093564,2.2836638,17.816000000000003,35.632000000000005,2011_nk_76,Nush,2011
35,17.524,0.7089123,2.2452115,18.340000000000003,36.68000000000001,2011_nk_76,Nush,2011
36,18.048,0.7091099,2.2524594,18.864,37.728,2011_nk_76,Nush,2011
37,18.524,0.709005,2.2667868,19.388,38.776,2011_nk_76,Nush,2011
38,19.048,0.7093623,2.1767711,19.912000000000003,39.824000000000005,2011_nk_76,Nush,2011
39,19.524,0.7087897,2.1880225,20.436,40.872,2011_nk_76,Nush,2011
40,20.048,0.7091243,2.2299391,20.96,41.92,2011_nk_76,Nush,2011
41,20.524,0.7084852,2.2141734,21.484,42.968,2011_nk_76,Nush,2011
42,21.048,0.7088643,2.1841799,22.008000000000003,44.016000000000005,2011_nk_76,Nush,2011
43,21.524,0.7094449,2.1698035,22.532000000000004,45.06400000000001,2011_nk_76,Nush,2011
44,22.048,0.7085327,2.191765,23.056,46.112,2011_nk_76,Nush,2011
45,22.524,0.7092695,2.200052,23.580000000000002,47.160000000000004,2011_nk_76,Nush,2011
46,23.048,0.7090208,2.1562029,24.104000000000003,48.208000000000006,2011_nk_76,Nush,2011
47,23.524,0.709334,2.1394043,24.628,49.256,2011_nk_76,Nush,2011
48,24.048,0.7090171,2.1421912,25.152,50.304,2011_nk_76,Nush,2011
49,24.524,0.7089639,2.103057,25.676000000000002,51.352000000000004,2011_nk_76,Nush,2011
50,25.048,0.7090221,2.0997084,26.200000000000003,52.400000000000006,2011_nk_76,Nush,2011
51,25.524,0.708918,2.103272,26.724000000000004,53.44800000000001,2011_nk_76,Nush,2011
52,26.048,0.7095359,2.1360564,27.248,54.496,2011_nk_76,Nush,2011
53,26.524,0.7089435,2.0706084,27.772000000000002,55.544000000000004,2011_nk_76,Nush,2011
54,27.048,0.7099388,2.0672315,28.296000000000003,56.592000000000006,2011_nk_76,Nush,2011
55,27.524,0.7079424,2.051646,28.82,57.64,2011_nk_76,Nush,2011
56,28.048,0.7082772,2.0622153,29.344,58.688,2011_nk_76,Nush,2011
57,28.524,0.7093796,2.106844,29.868000000000002,59.736000000000004,2011_nk_76,Nush,2011
58,29.048,0.7087427,2.0837173,30.392000000000003,60.784000000000006,2011_nk_76,Nush,2011
59,29.524,0.70792,2.0166543,30.916000000000004,61.83200000000001,2011_nk_76,Nush,2011
60,30.048,0.7085895,2.0185366,31.44,62.88,2011_nk_76,Nush,2011
61,30.524,0.7087704,2.0063776,31.964000000000002,63.928000000000004,2011_nk_76,Nush,2011
62,31.048,0.70905,2.0404119,32.488,64.976,2011_nk_76,Nush,2011
63,31.524,0.7082209,2.003789,33.012,66.024,2011_nk_76,Nush,2011
64,32.048,0.7085001,1.9771141,33.536,67.072,2011_nk_76,Nush,2011
65,32.524,0.7091509,1.9551835,34.06,68.12,2011_nk_76,Nush,2011
66,33.048,0.7083795,1.9885872,34.584,69.168,2011_nk_76,Nush,2011
67,33.524,0.7090868,1.9839927,35.108000000000004,70.21600000000001,2011_nk_76,Nush,2011
68,34.048,0.7092822,1.9600766,35.632000000000005,71.26400000000001,2011_nk_76,Nush,2011
69,34.524,0.7090222,1.8998479,36.156000000000006,72.31200000000001,2011_nk_76,Nush,2011
70,35.048,0.7089289,1.915497,36.68,73.36,2011_nk_76,Nush,2011
71,35.524,0.7081017,1.9405254,37.204,74.408,2011_nk_76,Nush,2011
72,36.048,0.7092478,1.9137994,37.728,75.456,2011_nk_76,Nush,2011
